1.180869463258838875e-01,-3.961759529276661588e-04,1.082846035072894533e-04,1.516089373275860612e-04,-1.904084280114231892e-05,-5.203968077194912224e-05,3.739081410695228831e-05,5.332452451345210071e-05,-6.032369879731722356e-05,2.388668784893278451e-04,6.091141808938345349e-04
1.263726963864574560e-01,-2.741004012500736350e-04,1.682869803804566613e-04,1.624015623623753686e-04,1.005886539970999579e-04,-9.364624926762910595e-07,-9.836852747977879979e-05,1.079152842034325699e-04,1.018353275530949482e-04,-8.355473477713688737e-05,1.540096721847044074e-03
1.335461455520631779e-01,4.045379744465126904e-04,3.077270674599370944e-04,3.040352703675236424e-04,-2.003521237022988540e-05,3.765712089154647720e-05,1.299289507600176614e-05,2.083679283331489791e-05,2.387850444732483109e-04,-9.946030325253707476e-06,7.527483684470132660e-04
1.364990288339472668e-01,7.043716214023077252e-04,4.133053730097472093e-04,3.317403650771433396e-04,-7.699985252926640580e-05,-6.653589609436139150e-05,-4.745158051414990543e-06,9.033089417239091319e-05,1.898390447802783857e-04,-1.607257839636110799e-05,2.830558748425011689e-04
1.381804173170679273e-01,6.521249127124898078e-04,4.657762420563538500e-04,4.507234868956625016e-04,-4.940103611103526746e-05,-1.658958219328052338e-04,-9.240495345743114956e-06,1.366433761483542306e-04,1.229225633502811104e-04,-3.487207818355628252e-04,1.142621776818969091e-03
1.402562372560927639e-01,8.026745776001848777e-04,2.452356460826822602e-04,2.715686704327733973e-04,-5.723422571771477721e-05,-6.945425779722664335e-05,-1.024047279428910284e-04,8.335139169550607639e-05,1.237178567585206230e-04,-4.183530669927429477e-04,1.654832206379819662e-03
1.425534211064949652e-01,6.755957337664476392e-04,-2.154988781074751903e-05,3.100651326153938117e-04,-1.258005559467857812e-04,9.232501377947153608e-05,-7.903011661241913697e-05,-8.057001273306894906e-05,2.124205624946128344e-05,-5.794363515869126462e-05,6.258195356148223577e-04
1.427639182424710329e-01,1.071410218310275310e-03,-1.274229381552979411e-04,-1.691328916112336218e-05,-3.954631902704702556e-05,7.663613089660223528e-05,-9.711495435252854159e-05,5.919270189303243621e-05,-1.941375743205236081e-04,6.178711641720971751e-05,8.502801483530245509e-04
1.392978854254790233e-01,1.611452210708368702e-03,-1.820438372670867217e-04,-1.225422963139610321e-04,6.937350999761042838e-05,4.515296210733102324e-05,5.342294795824183579e-05,-6.042875613591626823e-05,-2.287188902765507372e-04,-4.636194434670525027e-05,2.630406556600118815e-04
1.438566909271785377e-01,1.704779326684723127e-03,7.259552654623687459e-05,-1.148277459695670592e-04,-1.185928137133007796e-04,1.500321838964662001e-04,1.489160446717134535e-04,-7.648742594109419145e-05,-4.444009407668413959e-04,-9.757696363025821862e-05,4.391737521026621636e-04
1.452369239395431277e-01,1.857207618729914567e-03,-1.546878879215779566e-04,1.783051705733132268e-04,-2.372170286533606246e-04,1.772386348322737442e-04,2.334690163837204677e-06,8.770810885814360372e-05,-2.854368610698946630e-04,-3.848945531880768262e-04,-3.487014855340988552e-04
1.449943126824566886e-01,1.520734872813643123e-03,2.390263214228240780e-04,2.699202196549523665e-04,-2.839970784516460296e-04,1.108680061488075336e-04,-5.551474277380222640e-05,1.231574652743538619e-04,-1.082264220121928813e-04,-7.225613331369487276e-04,-8.784353214872352720e-04
