1.000905160966438112e+00,1.000114219297065565e+00,1.001463279144575225e+00,1.000069501611377198e+00,1.000042448547620699e+00,9.998809302963788115e-01,1.000038522246704975e+00,1.000028113751403769e+00,9.999860161664388958e-01,1.000029138656902017e+00,9.999833270225022552e-01,9.999896008890065691e-01,9.999881569677292470e-01,9.999875186204391087e-01,9.999770962317326983e-01,9.999744355412819585e-01,1.000009112643635234e+00,9.999944961743973959e-01,1.000037633149023275e+00,1.000081939204130244e+00,9.999470193025820075e-01,9.996591792994088399e-01
1.000248142604629908e+00,9.999322432784754078e-01,1.001517312200619791e+00,1.000030675409397940e+00,1.000032404223937021e+00,9.999255574607814889e-01,1.000028491214002280e+00,9.999715583920165685e-01,1.000012890274871946e+00,1.000021041343213790e+00,9.999917165711303957e-01,1.000004071081630697e+00,9.999695140230515644e-01,1.000002110784597775e+00,9.999653915706768759e-01,9.999852915571946221e-01,1.000002065300941823e+00,9.999962984356894902e-01,1.000056178463684997e+00,1.000054189585466657e+00,1.000009256733616958e+00,9.996015167157589199e-01
1.000373544974013873e+00,9.998661399562701613e-01,1.001561145262998886e+00,9.999618587214922361e-01,9.999965559333269249e-01,9.999966243290714374e-01,9.999725504220968730e-01,1.000004238345009178e+00,9.999946455989718874e-01,1.000021384184805795e+00,1.000003050093263068e+00,9.999937687773851058e-01,9.999662746847134409e-01,1.000001814693590951e+00,9.999747843638060463e-01,9.999997308156010067e-01,9.999915881635705883e-01,1.000008912536294980e+00,1.000032449969544102e+00,9.999937158176920304e-01,1.000029235709818831e+00,9.995981588926698969e-01
9.993876527697939105e-01,9.997243944144149630e-01,1.001639881882190108e+00,9.999500491798054558e-01,9.999610153292658454e-01,1.000031644500023242e+00,9.999424152431652946e-01,1.000017139289278489e+00,9.999857744201569032e-01,1.000022041204220669e+00,1.000014482908639701e+00,9.999637675851290597e-01,9.999720370171009121e-01,9.999989167238194643e-01,9.999925741684608793e-01,9.999892471056339716e-01,1.000011577116604711e+00,1.000007302702162093e+00,1.000034540089809632e+00,9.999342680345588708e-01,1.000017541012765854e+00,9.999677653247230902e-01
9.986575379092503812e-01,9.995601464722978502e-01,1.001636918231713080e+00,1.000032397286920283e+00,9.999218468365742574e-01,9.999997370348212566e-01,9.999905306365229896e-01,1.000011623349898349e+00,9.999933420048262578e-01,9.999863194139007039e-01,1.000027944130418733e+00,9.999459843724221031e-01,9.999868000037656079e-01,1.000002663524234503e+00,9.999952905971273287e-01,9.999918997907794038e-01,1.000001932932137461e+00,1.000011597463996038e+00,1.000039404990854752e+00,9.999593655211040932e-01,1.000015900661518131e+00,1.000162738000800244e+00
9.985866754552997770e-01,9.999265900404705754e-01,1.001542161129107766e+00,9.999589813634723878e-01,9.999496493566858435e-01,9.999863829632449352e-01,1.000025520838549564e+00,9.999877685821945139e-01,9.999947189721121177e-01,9.999607380494848208e-01,1.000011417872109343e+00,9.999938716278080619e-01,9.999634129294370233e-01,1.000007111966237039e+00,1.000000653483372526e+00,9.999765124379499381e-01,1.000026561649236312e+00,1.000016282106859888e+00,1.000025906592411307e+00,9.999666950997775361e-01,9.999808067024991143e-01,1.000248301855230171e+00
9.994678934536191939e-01,1.000043049810166673e+00,1.001512249622127815e+00,9.999489712885241133e-01,9.999716319321325653e-01,9.999600935000866331e-01,1.000015350108071077e+00,9.999954398494161900e-01,1.000000434614763289e+00,9.999314390907372285e-01,1.000009016139412399e+00,1.000020367726830228e+00,9.999674684630125432e-01,1.000002155445692598e+00,1.000003971258598190e+00,9.999641696676736524e-01,1.000036271930476506e+00,1.000004814671576980e+00,1.000049449267200963e+00,9.999962012767675823e-01,9.998804771986491424e-01,1.000425164449664894e+00
1.001317603568238956e+00,1.000049932190090196e+00,1.001584244071491492e+00,9.998373573534442560e-01,1.000004767539744988e+00,9.999582416739857260e-01,1.000000602087672164e+00,9.999928796235304507e-01,9.999843712643020632e-01,9.999513096601809758e-01,9.999882787360842018e-01,1.000022856730447884e+00,9.999848978490014639e-01,9.999896204566197655e-01,9.999976728208588295e-01,9.999843567546372602e-01,1.000014694489568257e+00,1.000044663005416723e+00,1.000010762333382042e+00,1.000042090151572527e+00,9.998242332429124746e-01,1.000449808164097787e+00
1.001100244512543425e+00,1.000180087954641195e+00,1.001656347139244563e+00,9.997952320719976083e-01,9.999955294837885589e-01,9.999944884550460156e-01,9.999648893133681327e-01,9.999401141578458940e-01,1.000011364024307126e+00,9.999628481219782206e-01,9.999941421660903940e-01,9.999933912555122317e-01,9.999949680023174636e-01,1.000001253849144067e+00,9.999866289072846248e-01,9.999941889798412697e-01,1.000021314796400773e+00,1.000031039793459975e+00,1.000024791564432247e+00,1.000016489349171200e+00,9.998582466858123574e-01,1.000607672757862776e+00
9.997075813149495227e-01,1.000208653665073832e+00,1.001737838930858659e+00,9.998884652644821625e-01,9.999585467373605097e-01,9.999973821884062808e-01,9.999044837564976529e-01,9.999786863707366136e-01,1.000026382911645806e+00,9.999432659210226726e-01,1.000001581233686876e+00,9.999963424707440929e-01,9.999735662749631437e-01,1.000028457126373338e+00,9.999814908283018999e-01,9.999803779849533170e-01,1.000026618272314982e+00,1.000033803906492436e+00,1.000000587921499928e+00,1.000040537122119266e+00,9.999207143369476247e-01,1.000509499193057650e+00
