6.556989450304653855e-02,4.251397194998933498e-05,2.600661903975795588e-05,-7.812481179759495238e-06,-3.467765438627026149e-06,7.204643200880189655e-06,3.155894902118791784e-06,-4.344763710577940070e-06,9.129523093623705323e-07,-4.145969517949691701e-06,-1.660955188553815267e-06,2.737698267061410336e-07,3.070110368781417929e-06,1.337623879745921591e-06,1.648257709551226349e-06,-8.619452201487021237e-07,-9.650223041388434054e-07,-3.173661565682778453e-06,-1.261273722717530576e-06,1.274615971264472337e-06,1.837573300680246988e-06,-7.015765125462975120e-07,-9.648987662201068465e-07,1.357018820015061906e-06,9.230008436679105529e-07,-3.104749835184030867e-07,2.174255144572675484e-07,-5.679399937772817063e-07,-7.571211149522456464e-08,2.101324284243295816e-07,-1.591111309761629310e-06,3.636459243740246974e-07,-1.137640893987037248e-06,-6.175299006397940342e-08,-2.322340066806685118e-07,1.666556274332060644e-08,-1.014663780404044995e-06,8.052195929592422958e-08,-3.486307904869557732e-07,-8.106228951245409037e-07,1.817682519250052160e-06,-7.403021869790082180e-07,1.875889313125045350e-06,2.691378885883820999e-06,8.414328474768294045e-07,-1.151180431594333020e-07,2.970347035182263924e-06,4.590234028751723837e-07,-4.530031209867333638e-06,6.043863991306734547e-06,-8.357153005887099189e-06,1.179518366619166576e-05,1.506290677226308825e-05,-1.507001969427042310e-05,-4.402073474548698500e-06
7.712640932494649326e-02,3.952013972747805363e-04,3.111838574172128490e-06,4.397729487279750602e-06,-7.047018481146783243e-06,3.642911996657529431e-06,7.838330820581278452e-06,-3.031161320814643006e-06,-1.313789473230723154e-06,-5.322360287920932023e-06,2.901012382428457501e-07,-4.861967292854680950e-07,4.092957152629895234e-06,3.056319453825681803e-06,1.132483544822595390e-06,-2.087162614154914083e-06,-1.517859824932474495e-06,-1.849085377088804001e-06,-1.236360932799483569e-06,-5.061295492450724116e-07,1.600897726227410352e-06,-1.912459120410798960e-06,-1.017106179703501563e-06,2.334429257910708415e-06,5.390110388977574231e-08,1.544458704653273642e-06,2.443360343074504498e-07,-8.144304891345071857e-07,-1.395306048621665144e-06,3.337385738544808363e-07,-1.026594020416128183e-06,-1.065316278244322231e-08,-5.246717097690104177e-07,-2.638143546342741489e-07,8.516437308418701219e-08,8.061646814353498419e-07,-1.641604672169382968e-06,4.460122103544382149e-07,-4.415336044499567736e-07,-1.819979578079565802e-07,1.089585138444685941e-06,-1.073915094647121434e-06,4.297542326329780791e-06,4.908141441398238411e-07,1.949572170506443107e-06,1.754469815769267677e-06,1.302621456460235711e-06,-9.973344922766728701e-07,6.369761685369763777e-07,-2.727391223316622566e-06,-2.386578078735106056e-06,8.345364673100101331e-06,1.514679243770288315e-05,7.918736557664865421e-06,-9.308114876234314093e-05
8.175606921912502434e-02,1.181505741135314806e-03,2.475627167537502839e-05,5.545539775462365286e-06,-6.470894584246212151e-06,-2.629044776522686617e-06,8.451285121066526396e-06,-3.715798703872682502e-06,-2.758119088370238953e-07,-4.060341824746342752e-06,2.029495352218715218e-06,-1.324421839882879280e-08,3.117580745665130449e-06,4.111218845392372114e-06,1.004225966814354857e-06,-2.147020783945558178e-06,-1.917513717766267886e-06,-1.278249322855620038e-06,1.968485665762957057e-07,-1.672759740544448811e-06,-1.027415784620243029e-06,-9.415796814622738415e-07,-7.475077254407830359e-07,3.660367929716890734e-06,-5.816968592620833384e-07,1.693738638465234071e-06,-3.649675793622547869e-07,-9.399227798297034316e-07,-1.231215260829274102e-06,-1.591330771496371512e-06,2.586483028963315731e-07,-1.240173538817083282e-06,1.084636259880809960e-06,-1.178015516115373242e-06,1.243767483609438248e-06,-8.248328301097010406e-07,-1.524103205002367697e-06,-8.753211570447907786e-07,-1.187382148652759262e-06,1.079715181081906735e-06,-9.957877304217516501e-08,1.786071749093815725e-06,3.413543015218456452e-06,-6.001335794821916640e-08,2.525501357294890234e-06,1.553764723069546373e-06,-9.226626146990817925e-07,4.865754014954368234e-07,-2.344497390168548775e-06,1.870209739248885142e-06,4.985134399332552634e-06,1.679484179970228711e-05,5.248049021671418700e-06,1.239281412910938760e-05,9.183849636938012877e-06
8.596732926924353924e-02,1.436654077951571079e-03,2.506458538248556222e-04,2.518236694043856529e-05,-1.371533569861074496e-05,-2.307473081462147960e-06,7.252225036880199763e-06,3.028957986958384096e-07,1.168907863880821283e-06,-2.255180582657748713e-06,4.951420882636362810e-07,-9.606235221335677250e-07,9.071909895270132061e-07,2.666716414781072223e-06,1.985597159922662888e-06,-2.986148756263324255e-06,-1.810666700605252468e-06,3.307712521657169457e-07,7.897168817031997335e-07,-3.300193211797915850e-06,-2.098448302069394638e-06,-2.410400236051680279e-06,-1.555464286487199603e-06,2.813079183857702375e-06,-1.280374794174109630e-06,1.149382045411939802e-06,4.737074170467620671e-07,-5.768246391573204279e-07,-7.582737847589995309e-07,-1.333460246981036547e-06,-1.999423626381734685e-06,-1.388300796462564732e-06,8.316202685384154846e-07,1.010843468404067589e-07,1.502481816905928962e-06,-2.439319971599653384e-06,-1.476947296355713642e-06,3.450755748480242957e-07,-1.829989465287278485e-06,1.316470809276713175e-07,1.921440390657815651e-06,1.087361654426511352e-06,4.770490044115265293e-06,4.553121280241290128e-07,1.479460680046037372e-06,-1.987445979815544760e-06,-2.815134028773210780e-06,-1.575766255078634835e-06,6.919119830823205380e-07,2.282732151011910158e-06,2.866402631094169000e-06,2.604324232639313802e-05,1.467703808339677439e-05,8.384942099467731068e-06,2.369880120126040344e-04
8.994003356301917551e-02,1.503606673845251512e-03,4.311994295368683705e-04,1.337352676411878371e-04,-8.899923187089485275e-06,4.076243138197769096e-06,3.513318235411049492e-06,-2.343555839531645626e-06,9.818520618180214023e-06,-6.221324456383459263e-06,2.328216214110483752e-06,2.619900471745334587e-06,-1.741201030149116476e-07,-1.357393593115337159e-06,-2.948265008614227761e-07,-2.799774674374683433e-06,-7.523252389513688228e-07,-2.697483962737665811e-06,-4.341618448970428678e-07,-3.578043371848737365e-06,-1.953360451197623332e-07,-3.382900403941943965e-06,-1.311319335612592639e-06,1.340577839407029083e-06,-8.079545188441388569e-07,-1.234799446338219959e-06,7.880397659394993540e-07,-2.746702543512095379e-07,-1.209276425697643164e-06,-1.008415811502839228e-06,-2.703639049160197568e-06,-1.103944764285939576e-06,3.997312097513661725e-07,2.321478900936467172e-06,7.549935061993386415e-08,-3.065919275732206498e-06,-2.379080641534712195e-06,2.547456234702653660e-07,3.150700069927626863e-07,-1.027086765876501368e-07,2.144027249690436238e-06,1.781948896024971548e-06,4.406365964164994031e-06,7.084105409280921759e-07,-3.340048327111793811e-06,-2.615521787803039043e-06,-9.950362964151100477e-07,-1.624682704390961214e-06,-1.375839405422563061e-06,-1.104695415575331648e-06,1.307449534556140357e-05,2.855106069602454601e-05,2.210773989964802351e-05,-1.112199013996007066e-05,1.157752029309609167e-04
9.267449372436879773e-02,1.824300471307183221e-03,4.386908682381200609e-04,2.745154922834961092e-04,4.387495533691498429e-05,4.657277445970519016e-06,1.786894283776339002e-07,3.182593220413771571e-06,1.046917019991415402e-05,-7.068146417981729250e-07,-2.296823899087713813e-06,4.532026174259918256e-06,3.085774817910204009e-06,-1.312660046376492021e-06,-4.148798303865459592e-06,1.471791258615454546e-07,-1.080415465425152673e-06,-4.191965871193255887e-06,-1.883064623347911706e-06,-2.704949345145989826e-06,-1.765155583857360161e-06,-9.267839082560954680e-07,-3.144252277370233557e-06,1.894251802507150267e-06,-4.854297028680991901e-07,-1.248201821961702264e-06,-7.267155639202892106e-07,6.748425010125413746e-07,-6.220569912152967070e-07,-1.222666584200886647e-06,-4.359507721076769233e-07,-2.074837050234664504e-06,-1.926739375373470924e-07,3.849317770083435728e-07,-4.752564812299392980e-07,-3.768569510487542793e-06,-1.149655129202083584e-06,-1.392766482144320432e-06,8.265888161042782644e-07,-8.432070755242526945e-07,2.794624699895178107e-06,-2.198065957274013928e-07,4.181597082154260918e-06,4.482081976884818649e-07,-2.275871221550810483e-06,-3.213533047237089120e-06,-2.567322981546150966e-06,9.847252034655357864e-07,1.809802065780016540e-06,5.205800098494823439e-06,3.894045607914888715e-07,2.695219726569270162e-05,3.106461806460952168e-05,-2.292237065954556935e-05,-7.667957075805467194e-05
9.457186395629819942e-02,2.230322127075571280e-03,4.146466097261037134e-04,3.596823432725305752e-04,1.315376708787380179e-04,2.270807613165075109e-05,-8.175550152552507241e-08,2.602468309491345380e-06,1.645220460630819186e-05,4.569334114264802830e-07,-2.245688334390605199e-06,4.194463608510657898e-06,2.532363762813712512e-06,8.528442136873522963e-07,-3.246166392375751860e-06,-2.893029230606064804e-06,-7.234175719796673271e-07,-8.188425486982954358e-06,-9.507816697110280569e-08,-1.611676237284927111e-06,-2.597115531555631372e-06,-1.393376926013085197e-06,-4.736321421162255476e-06,-2.912292086458650378e-07,2.896910346998605896e-07,-1.964611894082323929e-06,-6.264780218862587816e-07,8.515479426207381140e-07,-6.995527332943062579e-07,-6.306926171214226580e-07,-1.804860366004652415e-06,-1.929010111355030914e-06,-3.417769002419774723e-07,-5.878179578678907425e-07,-1.100737976469713874e-06,-2.658976939531570102e-06,4.954782446842312790e-08,-8.962752984043284967e-07,5.474707878828804147e-08,2.383480272703925341e-08,9.575182393339371593e-07,-9.608251281004450485e-07,2.642780085859691003e-06,3.933536132251862389e-07,-1.031131957065972168e-06,-2.280375716199771675e-06,-4.501084835335002515e-06,3.842659753426365552e-06,6.857498988516803730e-06,2.115565961981138377e-06,1.548289639443537649e-06,1.430697425631652116e-05,3.231329682259537943e-05,1.161548520171363373e-05,4.608025991626918432e-05
9.602693357012463682e-02,2.576069697006893883e-03,4.551397491729312320e-04,3.944980058158577404e-04,2.223838415772193863e-04,7.164579157923909648e-05,-1.710510602216405796e-06,5.472597348589574779e-06,1.477809935675681696e-05,3.045960131016884799e-07,7.930243049128673510e-07,3.030057347199866715e-06,2.325296902727662270e-06,1.145617642874380180e-06,-2.119342122071974393e-06,-4.905473691013163998e-06,-2.549157118320559373e-06,-2.965092006208864992e-06,-2.544622096870098354e-06,-8.028092041530418050e-07,-2.802889881141681420e-06,-4.660151854736046986e-06,-2.718321672641218058e-06,-1.651041685687820893e-06,-3.957614252145163605e-07,-1.070735202988961130e-06,-2.195580529743395274e-06,-9.898010515022936445e-07,-1.584979771661083869e-06,-5.060360455850657706e-07,-1.020661739879530892e-06,-1.144244125101322361e-06,-5.143076168630135857e-07,-9.858626958475526519e-07,-2.556685833977593949e-06,-3.282981919940653705e-07,-1.577780082988889913e-06,-6.745543584281505856e-07,-1.693076314033259371e-06,5.031047545426351258e-07,2.043249625700376814e-07,7.014170427012591663e-07,2.801938472508457385e-06,-4.442467398425231325e-07,1.961580728214873584e-06,-4.372637903488885634e-06,-5.530510157952903731e-06,-1.355835960917283536e-06,4.797372856881839027e-06,-7.111971070360879374e-06,2.955195763230897874e-06,2.377467466144637183e-05,2.355753183874516776e-05,4.081075448944423935e-05,1.018850056985798233e-04
9.704058677552622469e-02,2.896348095948877727e-03,5.408364183148821336e-04,4.199607643758471610e-04,2.788978012221078216e-04,1.322046402940774666e-04,2.444941330044891436e-05,8.798584016343019928e-06,4.686302663887903505e-06,4.290269291348697118e-06,-1.095524243230070551e-06,1.751044038917756464e-07,2.664795365836738434e-06,1.488599841043103794e-06,-5.019524085450102283e-06,-4.494089260579547876e-06,-3.945472475831770217e-06,-1.770833398153737406e-06,-5.783367357758747166e-06,3.368673213417355431e-07,-1.632476277391724004e-06,-3.620293370523078179e-06,-3.825406814934971257e-06,-2.889099920258032206e-06,-1.027381610001774636e-06,-1.168911523327096512e-06,-3.616755381489642716e-06,-4.492556165646940155e-06,-3.071481534095073391e-06,-2.935409387164131002e-06,-5.990950689437353246e-07,1.709053694311287388e-06,-4.793081657283614965e-07,-5.244762955610160621e-08,-1.633173818437982087e-06,-1.058150606658956544e-06,-9.598682382861517567e-07,-1.234324386426006254e-06,-1.063633542645303144e-06,6.473858944989469912e-07,1.187670666399911969e-06,1.564895742065633674e-06,2.384116336784133697e-06,-6.281410768512318193e-08,4.964112597769221427e-06,-4.185296767704552901e-06,-7.352168325137768078e-06,2.848265255260553019e-06,2.197448654250599794e-06,-2.204129284154830133e-06,1.093476942548326136e-05,2.797425012429391694e-05,1.316550724683519631e-05,5.765933002207348964e-05,2.800647052260716121e-04
9.764737889969070384e-02,3.190482492264438540e-03,6.218821451273601414e-04,4.713267619838417397e-04,2.895757353183320802e-04,1.851293266545912298e-04,6.897308744136728959e-05,2.309938067275023281e-05,2.443316790479616835e-06,2.664905028415919562e-06,-2.670255573595726496e-06,-1.911871441750369461e-06,3.515283444567773082e-06,-2.357219872960453775e-06,-8.353315072313863575e-06,-7.792984859593916628e-06,-9.090953316075504866e-07,-3.001185595657290901e-06,-5.622490903923263043e-06,-1.012067939977196577e-06,-3.497282274006399152e-06,-2.144817152481107676e-06,-3.185663249145998661e-06,-3.023319255881545722e-06,-1.129751843302899912e-06,-2.338368583468471042e-06,-3.310219369538367727e-06,-4.558781346255412801e-06,-4.092158897448944243e-06,-4.178894402969975273e-06,-5.983258813420595638e-08,4.196896537659390624e-06,-3.736038806019082857e-07,-1.250358595458960322e-07,-1.201736477204518797e-06,-2.707248116413103627e-06,-1.440406034316011983e-06,-1.634636965213335763e-06,-9.395541028659568509e-07,-9.198982463760861906e-07,2.380029542254481193e-06,1.124821710335706254e-06,1.567900288399810394e-06,3.852295284990027981e-06,4.688306998624042042e-06,3.276270020288144265e-07,-7.338017636321754683e-06,-2.429926364493474771e-06,-3.131875339565411476e-06,-1.506831021898211841e-06,1.285289747679830056e-05,2.692803276509068641e-05,3.394232879456918867e-05,7.307915834712883508e-05,2.697522974247403829e-04
