-3.840139935865601522e-05,-3.989956911061841022e-06,2.107381993074894638e-03,-5.185345418046310192e-06,-6.467226779779251191e-06,8.250004849639903015e-07,-6.113551906104798178e-08,1.960966565454753457e-06,2.055452733420095321e-06,6.533245984799619349e-07,5.003989266410749670e-06,-1.605225547635405076e-06,1.083918499600839422e-06,3.359099448599079999e-06,-2.662525738109160846e-06,-9.101827825459007651e-08,-6.623271406993372718e-07,-3.850673836789373292e-07,-3.252551915002688433e-07,-1.041131799057371362e-06,4.791241280908368296e-07,-1.375496350092007468e-07,-1.438546522792093183e-06,-2.920824377586561284e-07,-7.968748670134347244e-07,3.310504187139654715e-07,-2.339882361481492650e-07,1.005298126657232465e-06,-1.288737891159811570e-06,9.169508526732431563e-07,-2.620721354465914833e-07,-3.049069314423360962e-07,5.001691249883150883e-07,1.658127001351232018e-06,3.974803394294990626e-08,-1.321600603256068588e-06,-6.313017538508074332e-07,-7.665984178830410297e-07,-4.825854328941500369e-07,-6.612245748989983224e-07,3.038874734560694274e-08,8.128697045581136723e-08,-2.008569541920082890e-07,8.909582038025559073e-08,6.027943086646153725e-07,-1.003188267749732670e-06,5.276453452344539735e-08,-3.930824458284976414e-07,-3.778987491353736831e-07,-1.654044133098681896e-07,3.026346821779263588e-07,-2.880558358300340340e-07,2.713659677226398680e-07,4.185594831239433545e-07,-2.814594933851381462e-07,-1.401002489535871200e-06,4.071830556312303812e-07,-5.105998531784391923e-08,-1.696105978188167079e-07,-7.566401319536402789e-07,-1.090277980278562796e-06,-2.053448705111745055e-07,1.571268770060661852e-06,6.653764958183196793e-07,-4.091813253181056759e-08,9.671149799546309516e-07,1.426453384637070749e-06,2.169840122346251424e-06,2.764757160120951868e-06,7.286467236391192615e-07,-5.643192349644856864e-08,-6.445350351012759860e-06,6.350554390214182189e-06,-1.563504683049352677e-06,-1.336613393634983148e-05
1.785273139855848604e-05,1.485020063871745439e-04,2.322162848007914768e-03,-1.217188605073629386e-05,-2.531075644167117435e-06,-9.011407826963292282e-07,1.814823200401767482e-06,8.034877244152086217e-07,1.487182654984194791e-06,1.770842798609389468e-06,1.396134797714813836e-06,-2.264463168878816475e-06,6.149299198866740217e-07,1.619658858469159028e-06,-1.582036268661585789e-07,-8.544870255634062727e-07,-1.281154811179481400e-06,2.572448290337508087e-07,1.838653085248524427e-07,-4.241830009471531489e-07,4.600648281675720703e-07,-1.315296791453527948e-06,-1.410025415308130600e-07,-6.498481052326564657e-07,-1.287110178637004351e-06,8.631892961632601771e-07,-4.485044093152812588e-07,1.370995345787460415e-07,1.010256597599766360e-07,-2.735083184926459081e-07,-3.781663692275322284e-07,-1.894959802587102774e-07,1.003542723643416262e-06,1.263814673779916647e-06,6.856535444016755108e-07,-2.107613423097995399e-06,-4.753973502644079562e-07,-6.909871581328094021e-07,-8.594019862572133969e-07,-8.368862362225981703e-07,2.275146442012687546e-07,2.457019579459219146e-07,-2.782577521303152741e-08,2.430707083698359123e-07,9.007610290071916283e-07,-7.440895262695326756e-07,-3.745980261534763005e-07,-9.780785566408680233e-07,4.717944476853843354e-07,-7.499187573799057898e-07,3.448065780708084104e-08,-4.516763089730680944e-07,7.090907412386153157e-07,4.386174247569189307e-08,-7.072792181335432012e-07,-1.041043051543719409e-06,-9.775006925188054902e-07,-4.930778009094788290e-08,-6.680424197268547797e-07,-3.948701321784342572e-07,-5.059039867804946485e-07,-7.222812458245399836e-07,2.069075431474738824e-06,2.205834547172361494e-07,-8.310621029691393443e-07,1.018018312070860630e-06,1.603745734298327209e-06,5.276686711198000083e-07,1.274757221916056595e-06,1.331019321469409290e-06,1.146103876412330560e-06,-4.027822282422919253e-06,2.602118056957194981e-06,9.145147425535742720e-06,-1.616964623504238072e-05
1.998426850061980474e-04,3.814168842347235092e-04,2.494117890745281042e-03,2.013879723852222094e-05,-4.318810009082897359e-07,-4.404251442912512992e-06,2.626007295460604052e-06,4.095652366020455657e-06,7.440064252438316737e-07,2.332358482889642788e-06,9.485943297884116825e-07,-2.246403458398632600e-06,-8.950335948107778218e-07,2.917803581298520677e-06,5.778954746835144012e-07,-1.249658419417636282e-06,-1.745240182985626067e-06,2.807725788280653121e-07,1.028934909784016140e-06,-5.358599044739243088e-07,-9.442985927910590842e-07,-1.370374080262251391e-06,-1.090948374291049563e-06,-9.166522175272572982e-07,-9.223817926746376752e-07,1.185409197107334874e-06,-7.276107370624337548e-07,1.575688028243263617e-06,-6.268308354176676253e-07,-2.427750246169220040e-07,-1.665763865550573480e-07,5.135799139633581251e-07,7.036953414203608212e-07,1.462876038054577835e-06,6.166367874953018670e-07,-1.730535787991910416e-06,-9.740315660276307015e-07,-6.386121764662241174e-07,-1.250395642050524239e-06,-3.931452641719038236e-07,2.448523710665802806e-07,-7.195379801323407463e-08,2.565806787826722701e-07,3.245720368413854886e-07,6.978407706184193847e-07,-2.147987700050572923e-07,-5.972306523158687415e-07,-6.765341613110696106e-07,5.027057688633781757e-07,-7.305738356831340818e-07,-1.116031910191272654e-06,-3.763397647964035095e-08,4.470881058933094508e-07,-7.126042109777672818e-08,-1.188448105544317599e-06,-1.052269420050266216e-06,-1.882970168324655877e-06,-3.884080210505364635e-07,-1.140427154372921106e-07,-2.814257228158534451e-07,-5.214769963881859786e-07,-5.899331241934742290e-07,3.216377624359097252e-07,-6.929364059568415493e-07,-6.142013428580894586e-07,9.924892306483568445e-07,2.783480659485319752e-07,-5.379248450516514218e-07,4.387867140048715695e-07,1.069189198222138476e-06,4.701815809289667999e-06,-2.652293337517399352e-06,4.721803829697677813e-06,1.321800206524637530e-05,-1.212938429774564434e-06
5.123494194882548388e-04,5.050734519771047032e-04,2.637121298442133936e-03,6.822151673180304021e-05,1.503513812001803466e-05,-1.438187540317978881e-06,1.969148398581587896e-07,3.623384779633681715e-06,2.091475983910778554e-06,-8.646875429105151812e-07,4.919302921850667108e-06,1.592898008996271765e-08,-2.952669870339048959e-06,3.410305955494998736e-06,-4.073492679870221678e-09,-1.153066636659005094e-06,-4.580210727422352703e-07,-1.758328800013644467e-06,6.108936540904523254e-07,-9.935745195946456935e-08,-1.914858048123295752e-06,-2.262725102487268574e-06,-1.034901470804152402e-06,-1.379935208693816905e-06,-3.273876979949182088e-07,6.428752968622156748e-07,-8.457812972209493255e-07,2.365813105285769296e-06,-1.027594653142339118e-06,-6.359360059373705753e-07,2.646237164551466723e-07,8.776941728957229549e-07,1.125030429090600527e-06,8.030449127071065458e-07,-2.775488203380470920e-07,-7.992981999236454317e-07,-1.524116945999991958e-06,-7.383143022550917938e-07,-1.075937387365305123e-06,-1.140845708338037293e-07,-4.072408730232150847e-07,5.728974419370482864e-07,6.962405179368277724e-07,7.340040213027672248e-07,2.993211451116656047e-07,4.841134126201878899e-07,-6.396262334768393792e-07,1.447264654157973972e-07,1.334455608727200234e-07,-1.016398821617965361e-06,-1.083548795805278201e-06,4.966590598193222408e-07,1.331545819626499922e-08,-1.717365849382856307e-07,-5.449310737990785188e-07,-1.991097188445431174e-06,-1.989571555155781029e-06,-4.834111928805083726e-07,-5.585242319685512021e-07,2.477525566981387288e-07,-1.232074481165309170e-06,-1.323624257301532427e-06,-1.180404172422526347e-06,-3.176021499689267573e-07,-1.045250305561555965e-06,-1.473548393091324661e-07,1.112837562388202666e-06,-2.267496513686596277e-06,1.210174531866296873e-07,1.370620101348302088e-06,-4.092332825062730878e-07,4.885099793918310372e-06,6.636871354344663628e-06,1.909378735898457853e-05,9.338420732304994178e-06
5.812351407152507995e-04,6.186545015578433834e-04,2.760340163947054299e-03,1.106302021929277411e-04,4.767781715131626892e-05,1.640702420745968905e-06,-1.780702641627458398e-06,-1.969094766210282059e-06,1.784202042146577991e-06,-3.503445699443796200e-06,7.514358109734432601e-06,1.596316988796049686e-06,-2.828193849560711996e-06,3.002698348703385480e-06,-1.609011760453083070e-06,-2.820636257936068245e-06,-1.028766646671269220e-07,-1.617022318791223641e-06,-4.278497819235422663e-07,-2.751668566431842234e-07,-1.462657043522308378e-06,-1.998636696268880379e-06,-1.187585274445197993e-06,-2.659479260950884538e-06,2.578768663600257862e-07,4.683892875955348181e-07,1.405692302893137449e-07,8.347684087685619078e-07,-1.152034872037287890e-06,-9.185351179779919569e-07,9.661423627696618141e-09,3.984680279155701785e-07,1.572142709998097648e-06,-5.251505707158504306e-07,-1.352789906348759101e-07,-1.047148888082752782e-06,-1.943991728891598316e-06,-2.157931787115566606e-07,-9.033226398892248850e-07,-4.764881052377079996e-07,6.754230003824462274e-08,1.921085342085393464e-07,1.001012211288939629e-06,4.896474715586859698e-07,8.663214520237451566e-07,5.877733786683500763e-07,-5.893115927508416148e-08,-2.951172683466104358e-07,-2.816068478300067273e-07,-5.322667721084699053e-07,-8.505679001798648834e-07,2.397282917690453908e-07,-7.634497956003473545e-08,4.046774123032997114e-07,-7.685888710850045304e-07,-1.530439365977345324e-06,-1.757634291347186203e-06,-1.640694107834243311e-06,-2.744158145466036493e-07,4.097297988304229078e-07,-1.767894033800684895e-06,7.193103220475350691e-08,-1.506840085227670759e-06,-1.497667170387716832e-06,-1.717217079019458318e-06,1.717499576278840458e-07,1.157766281941194138e-06,-1.900889118827425829e-06,-1.024029623482426822e-06,1.564565501249918896e-06,2.378970172767603930e-06,5.333922332307486502e-06,6.497951259093681622e-06,1.982272560286676996e-05,2.146122093103772625e-05
4.165476917645865532e-04,6.950305480794610660e-04,2.860330997342426865e-03,1.458441687047020991e-04,7.349607463824144483e-05,1.324543663339593080e-05,-1.949082026238113161e-06,-3.771857106980932642e-06,-1.435503016485862114e-06,-4.264113667654189055e-06,5.073159042831112386e-06,4.102885900008601856e-06,1.579381822642199195e-06,2.166761683819885301e-06,-2.629210252218418970e-06,-2.288324159731752866e-06,3.789044589732251430e-07,-2.637084363910299795e-06,-1.629593538422935295e-06,-3.819945257683566603e-07,-6.834324457712310700e-07,-1.438186667549411267e-06,-7.579554059323434587e-07,-1.765658841922559249e-06,-8.288103845696403357e-07,1.958953539721356050e-06,2.266801636379650703e-07,-2.279980692783180461e-07,-1.627878724363941278e-06,-4.348676351156127176e-07,-2.169724468708750991e-06,1.187772317542860387e-06,5.748047656298627114e-07,-3.168502644186293977e-07,-4.479353994678967768e-07,-8.731127295734769476e-07,-1.477145993876500680e-06,-6.119920142258114295e-07,-3.474921959168971958e-07,-4.491355499430174612e-07,5.365109115664291964e-07,4.383063599032357400e-07,8.088824100509459959e-07,9.292317340097914430e-07,8.011536741754585708e-07,6.632102401636401393e-07,-1.232294691051220613e-07,-4.642797890266769862e-07,-4.061792758526956458e-07,3.460819636984649165e-08,-8.746972940862132319e-07,3.482723667287244021e-07,2.832330730194808107e-07,-6.462004360387934169e-07,-1.566171885118376782e-06,-1.180065803388621549e-06,-2.111026478547834553e-06,-1.832674975652160319e-06,9.096498472249001617e-08,1.293759032226314122e-07,-1.305934814682003759e-06,-2.764173536652624987e-07,-3.016019227564821983e-07,-2.904302811385294124e-06,-1.766017325477601187e-06,1.951442190954404868e-07,-9.539295717365917342e-08,-1.959323013142465140e-07,-1.821646402310515325e-06,2.960904784077449609e-06,6.777428144611430870e-06,4.099413887493362133e-06,1.248849079176041377e-05,3.760929147619077135e-06,3.665388775502635417e-05
2.858729776791419665e-04,7.737335620116558279e-04,2.922539581001452284e-03,1.652350235747888083e-04,9.222558669038983831e-05,3.253320973408811728e-05,6.718213250150421088e-06,-2.792903134095794465e-06,-5.516180628687939243e-06,-4.434752915893775470e-06,3.750960811853591096e-06,4.666848729451221219e-06,2.470819971169380165e-06,3.184290123877003101e-06,-2.849669226980756975e-06,-2.341987694801104513e-06,6.409143706600394224e-08,-2.646867898992304003e-06,-1.216042395834748039e-06,-7.277118379701062945e-07,-1.682157884189734662e-07,-8.822003247588073826e-10,-1.297981607358974031e-06,-1.158576097954091366e-06,-8.307916370647013518e-07,1.537683761147910773e-06,1.188923209128521343e-06,-1.158660376368741038e-06,-1.158212311340690269e-06,2.821001115515529123e-07,-2.161252922702019284e-06,-4.099682231654181995e-07,1.223262716916916622e-06,-5.992945537830998140e-07,3.075556511440658874e-07,-5.176780617912716778e-07,-3.799334647877593886e-07,-1.760635105246821748e-07,-4.108920468753258651e-07,-7.019436923131617356e-07,-2.588255530407960821e-07,6.126073821224297819e-07,-1.261260143164467496e-08,1.238734746450139500e-06,5.321703643376774437e-07,8.364009763203405470e-07,-1.812839699600151158e-07,-6.540152914468522251e-07,-6.343285101314419221e-07,2.237021666496376830e-07,-2.597580584004386782e-07,1.107749144883517378e-06,-6.650538077264705478e-07,-7.399081479156845584e-07,-1.929711620396188795e-06,-2.055244391390854055e-06,-1.079904551963006071e-06,-2.041526414270863937e-06,-1.297500039024636219e-07,1.122693303618665474e-06,-5.506320917840472757e-07,-1.953364215757534288e-06,1.342439758076395243e-06,-3.551333039010605154e-06,-3.584993936044095695e-06,-1.261914446932361600e-06,1.168216887720037984e-06,-3.444884457449521327e-06,-1.416715171599197038e-06,5.091118788996671714e-06,7.686420031095410780e-06,9.044183992687147969e-06,9.429342877408947588e-06,1.113663641776216500e-06,3.639658086427664249e-05
5.382762961197008842e-04,8.366827151125911556e-04,2.987123791205245800e-03,1.870125673040861313e-04,1.084490578424707538e-04,4.839169087353735916e-05,2.333428096519514773e-05,-6.946194510039671925e-06,-7.327583695105224981e-06,-2.685871707852254006e-06,1.118982392152177172e-06,3.436362139880436775e-06,9.572141755294463980e-07,3.041873324278921863e-06,-2.590254884508688421e-06,-3.816453073590266909e-06,-1.779941230076892967e-06,-1.896079000363164735e-06,-2.978546088679339743e-06,-8.336447240643405989e-07,4.221104751133182267e-07,-2.039178672147868685e-06,-2.017104867978630636e-06,-1.064074553792710207e-06,5.137526541620191356e-07,1.579614420737998195e-07,1.141563176322744798e-06,1.564187650056097011e-07,-1.304317506905228056e-06,-1.270982826993673988e-06,-7.075269760654029332e-07,-8.852722433168011442e-07,1.475718051497549118e-06,-3.135607159051153295e-07,4.462668960555657865e-07,-2.480150773337383952e-07,1.147056093526917535e-07,-5.154059612138956124e-07,-6.219805820101738270e-07,-7.046647154534157993e-07,3.429553848674521913e-07,6.943019431667766289e-08,-1.696866796954563249e-07,8.720626672777134910e-07,7.696761212259826778e-07,6.609490345820139030e-08,4.878566741670639950e-07,-2.984565430696520952e-07,-4.619515370146203123e-07,2.616292998774070118e-07,2.881290757529746033e-07,-5.456211901288219060e-08,-5.696377796313181674e-07,-5.400737676852684456e-07,-2.124499809164908627e-06,-2.074824231609713733e-06,-1.318574430785229145e-06,-1.194381116497679982e-06,4.680424934777606140e-07,9.303944231043632592e-07,7.868061894104214852e-08,-6.145749425705780797e-07,2.381369751328477992e-07,-2.664967812602305671e-06,-4.648746083602592413e-06,-3.295408348850966180e-06,-3.283937638969137476e-07,-2.036971789848442185e-06,-1.695147751658302972e-06,1.990378146904121867e-06,8.088955942881056172e-06,1.552370331085126945e-05,8.763227605125899048e-06,7.342752002714493023e-06,1.487652522093694740e-05
5.305694178559029230e-04,9.401198120064378945e-04,3.048298600555537224e-03,1.909735324601473329e-04,1.274359765210435137e-04,6.741066373787774969e-05,3.558291270893237089e-05,3.879588448747911148e-06,-4.172558338795920374e-06,-1.707460655701061071e-06,2.508065983411001692e-06,5.413337744777892852e-07,2.522408892242573134e-06,9.653883306424803349e-07,-3.090909978953028011e-06,-3.013332958494792954e-06,-4.030247116892622161e-06,-1.920448357837535422e-06,-2.964767749832334575e-06,-3.025900783493677157e-06,1.911056425448042329e-06,-1.741571811156403047e-06,-1.460959720605586064e-06,-5.424119069357168500e-07,1.659700147702407335e-06,-3.922848564230351494e-07,1.734749542689951560e-06,-8.526867604685418007e-08,-1.086947032361924746e-06,-1.208814190545660519e-06,-1.300991503821303161e-06,3.878242675127937544e-07,1.328486626364627828e-06,-1.172717666663382161e-06,4.568723986631298166e-07,4.282447969503089303e-07,2.093674433489204957e-07,-9.213230604929621407e-07,-2.284041670569519893e-07,-1.291667583569594815e-06,8.486630868211438632e-07,-8.286465638400731140e-07,1.109591803204746763e-07,-1.238443101528168072e-07,7.533944580151033089e-07,-3.885094537239915687e-07,-2.052572441755056581e-07,1.737568138110775058e-07,-2.735228354838915434e-07,7.795725199266677730e-07,5.258650942507471512e-08,-9.535724492946055481e-07,-8.513238490420825442e-08,-1.188121966085363093e-06,-1.766571199440267375e-06,-2.257646893895151567e-06,-1.824995332097543789e-06,-1.025283022556151441e-06,1.633931729291628725e-06,-2.877100451562127588e-07,1.403354405534606189e-06,-1.065418829594747553e-07,-1.127055258958049836e-06,-2.118492510512756330e-06,-5.811601298460163166e-06,-4.889852298680277511e-06,-2.410920185040706631e-06,-2.434335786191535893e-06,3.001196719594722178e-07,1.226618840627447473e-06,8.742352753603380071e-06,1.263684272398032115e-05,1.025462012675237828e-05,1.061448899884597488e-05,1.446598479410767543e-05
6.281580406638814134e-04,1.051587192599885137e-03,3.085841270447241182e-03,2.026250039666897210e-04,1.300394359313431945e-04,8.307473390624289106e-05,4.536874425840671819e-05,2.344125707057423058e-05,2.443582896269921439e-06,-1.772961009249573304e-06,1.641575101299909673e-06,4.589508102767373010e-07,1.899824874479974634e-06,-2.194671855439311947e-06,-2.607067489417700012e-06,-5.566106950602379303e-06,-4.527117429690217337e-06,-3.426382042820313507e-06,-2.681954361760657445e-06,-2.078936296723821487e-06,6.459534891322588885e-07,-1.435030077769479425e-06,-1.156210387768660512e-06,-6.242849629221500550e-08,1.805603416254067558e-06,-6.308303048792774359e-08,1.322713381434079397e-06,-2.849046887229070474e-08,-3.090928175639616550e-07,-3.359757216372708072e-07,-2.305088597548625142e-06,1.013663666011572637e-06,1.154310834351439501e-06,-8.355782978311737756e-07,-2.903743357941953241e-07,8.503261495379861190e-07,-5.212730626451997116e-07,-5.082526849481403687e-07,-3.758073104416757592e-07,-3.910816390943084316e-07,-4.475877453287744345e-07,2.292393883220381646e-08,-2.462179835673021489e-07,1.883232937520888280e-07,-9.403265704326325882e-08,2.905426059033347835e-07,-3.738384670418392607e-07,2.589139139554800448e-07,-3.510173220158883819e-08,3.888234074135416360e-07,2.805180421138272565e-08,-1.070655011878812076e-06,-6.372273341892478727e-07,-7.025989517175480377e-07,-1.790106045354535414e-06,-8.157705158499723308e-07,-1.841421381779548364e-06,-1.645045124495098934e-06,1.351967081765452294e-06,1.078813107557382518e-07,-1.023400814648176988e-07,-4.130074401294758632e-07,-1.290527599822323118e-06,-4.520375754323932384e-06,-6.492120280140117823e-06,-5.058724343349982423e-06,-2.831119203314042736e-06,-2.680534298865706750e-06,-1.218527286125939130e-07,2.516487923456263072e-06,1.402756294997733067e-05,7.846425353351167917e-06,1.326643178802488186e-05,1.580417766549124946e-05,1.848978264996957452e-05
