0.000000000000000000e+00,3.584071839258299264e+01,7.040282201873213808e+01,1.019686003546099329e+02,1.337332404825794185e+02,1.619245226483780016e+02,1.883301156870975035e+02,2.109053452422558905e+02,2.323732037181385977e+02,2.515675072481139409e+02,2.705349837592836479e+02,2.862934720412026763e+02,2.999329017459501188e+02,3.128663251966032703e+02,3.234496458490069699e+02,3.330056178868161396e+02,3.406801323717100445e+02,3.460550238152841871e+02,3.495670921077979187e+02,3.520219601632911690e+02,3.517590570060310142e+02,3.503172183241389348e+02,3.462406428727483103e+02,3.425941029544542857e+02,3.361572292148353540e+02,3.281312776581163462e+02,3.190825495852621430e+02,3.098187478634739023e+02,3.026845688654536843e+02,2.968320437251641124e+02,2.937170159128962155e+02,2.910546946150655572e+02,2.911931887767656235e+02,2.917485930928795597e+02,2.916814792790316346e+02,2.946735118116641843e+02,2.965367392047781436e+02,3.001547762887754516e+02,3.035152052614905642e+02,3.075174680526824318e+02,3.102823904519804614e+02,3.130854555549691440e+02,3.158691486509707715e+02,3.194082002418330148e+02,3.200885342214396587e+02,3.232213281139059973e+02,3.266908112223920284e+02,3.273876627818448810e+02,3.281277570371318006e+02,3.294722854421396505e+02,3.298620605971758550e+02,3.271210339229027113e+02,3.257298478417717433e+02,3.225023578264658681e+02,3.186159208243290664e+02,3.171965792090477407e+02,3.133069439089440493e+02,3.114601447418730800e+02,3.092250677893919146e+02,3.077022817000912482e+02,3.069447095895076245e+02,3.064518806826167179e+02,3.050736116761094081e+02,3.044201606470671209e+02,3.049915315448213846e+02,3.055300092594325179e+02,3.052597854953774004e+02,3.053871875806876233e+02,3.076112404071101309e+02,3.083989050622073478e+02,3.094966004773200439e+02,3.092675300140822401e+02,3.104689689965570096e+02,3.126373413787588902e+02,3.142805181442312801e+02,3.163276840468794262e+02,3.184869636714527132e+02,3.188612587082478171e+02,3.178485996118130288e+02,3.189025982786458826e+02,3.200179655239433600e+02,3.196582049372130427e+02,3.194440821924006855e+02,3.198809484090819524e+02,3.202734478744781654e+02,3.197806076996559455e+02,3.175857737134768399e+02,3.167030130713800418e+02,3.154506164687093701e+02,3.145535163650189361e+02,3.155039314123994814e+02,3.148061169026100856e+02,3.138328190744792892e+02,3.132655231433499239e+02,3.140571700367044059e+02,3.131622432022567750e+02,3.132797448789613668e+02,3.128047180470037461e+02,3.123595917847814576e+02,3.118263482791222714e+02
3.397883176803588867e-01,3.368586897850036621e-01,3.321002423763275146e-01,3.270382285118103027e-01,3.229345977306365967e-01,3.183222413063049316e-01,3.136177659034729004e-01,3.099403381347656250e-01,3.054324090480804443e-01,3.007048666477203369e-01,2.964595556259155273e-01,2.920800447463989258e-01,2.878418564796447754e-01,2.833549380302429199e-01,2.790399491786956787e-01,2.746713459491729736e-01,2.703494727611541748e-01,2.665560841560363770e-01,2.622730135917663574e-01,2.585928142070770264e-01,2.545824348926544189e-01,2.497004866600036621e-01,2.452691793441772461e-01,2.404656410217285156e-01,2.362245768308639526e-01,2.320952862501144409e-01,2.284631282091140747e-01,2.244850993156433105e-01,2.207459509372711182e-01,2.180919498205184937e-01,2.145356088876724243e-01,2.113632112741470337e-01,2.081638127565383911e-01,2.053646296262741089e-01,2.031262069940567017e-01,2.007444649934768677e-01,1.976875066757202148e-01,1.955573707818984985e-01,1.926393508911132812e-01,1.886828094720840454e-01,1.858810335397720337e-01,1.828913837671279907e-01,1.796798110008239746e-01,1.780053526163101196e-01,1.749406009912490845e-01,1.721061766147613525e-01,1.694457828998565674e-01,1.669482886791229248e-01,1.642000526189804077e-01,1.613009274005889893e-01,1.589319854974746704e-01,1.564505994319915771e-01,1.537657082080841064e-01,1.513946354389190674e-01,1.488672196865081787e-01,1.466364115476608276e-01,1.444519758224487305e-01,1.423597037792205811e-01,1.401679664850234985e-01,1.385684609413146973e-01,1.354901790618896484e-01,1.334258168935775757e-01,1.310497224330902100e-01,1.287391334772109985e-01,1.264663487672805786e-01,1.240642219781875610e-01,1.226830855011940002e-01,1.207459419965744019e-01,1.189489439129829407e-01,1.171239763498306274e-01,1.147158443927764893e-01,1.127587482333183289e-01,1.110851466655731201e-01,1.087649464607238770e-01,1.062996536493301392e-01,1.048698127269744873e-01,1.031552106142044067e-01,1.013169586658477783e-01,9.966821968555450439e-02,9.805075824260711670e-02,9.659648686647415161e-02,9.514366835355758667e-02,9.392124414443969727e-02,9.213166683912277222e-02,9.063079208135604858e-02,8.996939659118652344e-02,8.957289904356002808e-02,8.883721381425857544e-02,8.745021373033523560e-02,8.674412965774536133e-02,8.604291826486587524e-02,8.503580838441848755e-02,8.367157727479934692e-02,8.313892036676406860e-02,8.227387815713882446e-02,8.038833737373352051e-02,7.886199653148651123e-02,7.712198793888092041e-02,7.583218067884445190e-02,7.443553209304809570e-02
-7.932205684483051300e-03,-8.066046051681041718e-03,-8.604991249740123749e-03,-8.244939148426055908e-03,-8.040276356041431427e-03,-7.543747778981924057e-03,-7.603332400321960449e-03,-8.141109719872474670e-03,-7.603448815643787384e-03,-6.489411462098360062e-03,-5.737172439694404602e-03,-5.904501769691705704e-03,-5.734754726290702820e-03,-5.052783526480197906e-03,-4.644948523491621017e-03,-4.619762301445007324e-03,-4.281918518245220184e-03,-3.598335199058055878e-03,-3.187446855008602142e-03,-3.285360522568225861e-03,-4.007459618151187897e-03,-4.347254987806081772e-03,-4.790971055626869202e-03,-5.301795899868011475e-03,-5.095513537526130676e-03,-4.687795881181955338e-03,-4.294275771826505661e-03,-4.160917364060878754e-03,-3.670386504381895065e-03,-3.666627220809459686e-03,-2.525250194594264030e-03,-1.773962401784956455e-03,-1.384983654133975506e-03,-1.008301274850964546e-03,-6.900639273226261139e-04,-6.991694681346416473e-05,-3.182676737196743488e-04,-3.816455136984586716e-04,8.379321079701185226e-04,1.290594460442662239e-03,8.486537262797355652e-04,-2.475920518918428570e-05,8.870597230270504951e-05,-1.789814086805563420e-05,6.526474026031792164e-04,7.231273339129984379e-04,9.133614366874098778e-04,5.103069706819951534e-04,4.668139154091477394e-04,5.141132860444486141e-04,5.417031934484839439e-04,6.559904431924223900e-04,2.643224725034087896e-04,2.807204728014767170e-04,3.931686806026846170e-04,5.570254870690405369e-05,-8.543486474081873894e-04,-1.317361951805651188e-03,-7.121437229216098785e-04,-1.688209595158696175e-04,1.318939612247049809e-04,-3.253142640460282564e-04,-5.347951082512736320e-04,-3.807766770478338003e-04,-8.420923841185867786e-04,-1.136492821387946606e-03,-9.080831077881157398e-04,-1.008767751045525074e-03,-1.223119033966213465e-04,3.770048497244715691e-04,3.296450595371425152e-04,-1.454811281291767955e-04,2.492601634003221989e-04,5.925895529799163342e-04,5.377211491577327251e-04,4.496647743508219719e-04,4.977172357030212879e-04,3.796963428612798452e-04,6.126001244410872459e-04,2.719036274356767535e-05,-7.280626450665295124e-04,-1.341091934591531754e-03,-1.016307622194290161e-03,-1.382765825837850571e-03,-1.134842750616371632e-03,-5.191548843868076801e-04,-8.428264409303665161e-04,-3.510054666548967361e-04,-6.797395326429978013e-05,-4.761707677971571684e-04,1.536730123916640878e-04,7.062933873385190964e-04,1.185169676318764687e-03,2.329553710296750069e-03,2.289298921823501587e-03,2.274127444252371788e-03,2.659574151039123535e-03,2.782836556434631348e-03,3.414600156247615814e-03,3.671876853331923485e-03
-2.401438076049089432e-03,-1.560750184580683708e-03,-4.329385992605239153e-04,-5.179601721465587616e-04,-1.177181722596287727e-03,-1.946524134837090969e-03,-1.523949671536684036e-03,-9.072661632671952248e-04,4.927504924125969410e-04,3.369660698808729649e-04,5.395544576458632946e-06,-2.395310293650254607e-04,-4.694077942986041307e-04,-2.130137057974934578e-03,-2.936387667432427406e-03,-3.197147743776440620e-03,-3.409711178392171860e-03,-4.533409141004085541e-03,-3.799399361014366150e-03,-3.733955090865492821e-03,-3.715508850291371346e-03,-3.979554399847984314e-03,-3.950214013457298279e-03,-3.713291836902499199e-03,-2.906304551288485527e-03,-2.328229369595646858e-03,-1.805451931431889534e-03,-2.482943702489137650e-03,-2.343623200431466103e-03,-1.973637379705905914e-03,-1.858658739365637302e-03,-2.412397181615233421e-03,-2.201247960329055786e-03,-2.298074308782815933e-03,-2.211010316386818886e-03,-2.006031572818756104e-03,-1.554759102873504162e-03,-2.036366611719131470e-03,-2.612494165077805519e-03,-2.681187586858868599e-03,-2.443976234644651413e-03,-2.574250334873795509e-03,-2.502301242202520370e-03,-2.324218861758708954e-03,-1.451633754186332226e-03,-1.113982521928846836e-03,-8.472625631839036942e-04,-5.064022261649370193e-04,1.089352736016735435e-04,-4.851622215937823057e-04,-4.101184313185513020e-04,1.349891535937786102e-04,1.458022394217550755e-03,2.352179260924458504e-03,2.687631640583276749e-03,2.470866544172167778e-03,2.283661160618066788e-03,1.930756494402885437e-03,2.014555735513567924e-03,1.779806450940668583e-03,2.105627441778779030e-03,1.277415663935244083e-03,6.805992452427744865e-04,-3.876902919728308916e-04,-7.396978908218443394e-04,-1.345055992715060711e-03,-1.527634914964437485e-03,-2.186028519645333290e-03,-2.566787647083401680e-03,-3.371514379978179932e-03,-2.707144012674689293e-03,-2.128763124346733093e-03,-1.942896866239607334e-03,-5.538803525269031525e-04,-4.201310803182423115e-04,-1.073325634934008121e-03,-1.010702690109610558e-03,-1.640679198317229748e-03,-1.214208547025918961e-03,5.014455837226705626e-06,5.475913058035075665e-04,2.606984926387667656e-04,1.140441527240909636e-04,5.315418820828199387e-04,-8.877100299287121743e-06,-2.749817795120179653e-04,6.174714071676135063e-04,5.799900973215699196e-04,3.535826108418405056e-04,1.063284697011113167e-03,4.888921394012868404e-04,8.590868092142045498e-04,1.151617616415023804e-03,1.243526581674814224e-03,1.380795147269964218e-03,1.542182173579931259e-03,1.126564340665936470e-03,2.938163561339024454e-05,-8.117476681945845485e-05,-5.271701957099139690e-04
-7.932205684483051300e-03,-8.285326883196830750e-03,-8.779821917414665222e-03,-9.020383469760417938e-03,-8.690375834703445435e-03,-8.439546450972557068e-03,-8.058952167630195618e-03,-7.840308360755443573e-03,-6.833418738096952438e-03,-5.842998158186674118e-03,-5.703211762011051178e-03,-5.472705233842134476e-03,-5.394550506025552750e-03,-5.204424262046813965e-03,-4.116964526474475861e-03,-4.153536166995763779e-03,-3.947429358959197998e-03,-4.122370388358831406e-03,-3.565415740013122559e-03,-4.066739697009325027e-03,-3.702711313962936401e-03,-3.142467234283685684e-03,-3.503629472106695175e-03,-3.711162135004997253e-03,-3.440001979470252991e-03,-2.601950429379940033e-03,-2.626451430842280388e-03,-2.004832727834582329e-03,-1.856394344940781593e-03,-1.729790819808840752e-03,-1.660211826674640179e-03,-2.635404234752058983e-03,-2.696756273508071899e-03,-2.989753382280468941e-03,-2.929229754954576492e-03,-2.544976770877838135e-03,-2.549407072365283966e-03,-2.018239581957459450e-03,-2.071976428851485252e-03,-2.784230979159474373e-03,-2.827231306582689285e-03,-2.795116975903511047e-03,-4.083641804754734039e-03,-4.214488435536623001e-03,-4.945135209709405899e-03,-5.250440444797277451e-03,-5.437300540506839752e-03,-6.261221133172512054e-03,-6.179656833410263062e-03,-5.645798053592443466e-03,-5.433158483356237411e-03,-4.756872542202472687e-03,-3.429180709645152092e-03,-2.948269713670015335e-03,-2.556304680183529854e-03,-2.595969941467046738e-03,-2.738868352025747299e-03,-2.919872757047414780e-03,-2.338737482205033302e-03,-1.873547211289405823e-03,-1.751252333633601665e-03,-1.282733515836298466e-03,-1.414702739566564560e-03,-1.333501422777771950e-03,-1.164860674180090427e-03,-1.099208137020468712e-03,-1.013981061987578869e-03,-1.127276686020195484e-03,-1.334259635768830776e-03,-1.350956154055893421e-03,-1.047398196533322334e-03,-1.694680424407124519e-03,-1.185765839181840420e-03,-9.197008330374956131e-04,-4.622600681614130735e-04,-1.274935202673077583e-04,-6.180843920446932316e-04,-1.300581730902194977e-03,-1.404020702466368675e-03,-1.176243880763649940e-03,-1.353011117316782475e-03,-8.258825400844216347e-04,-1.467183581553399563e-03,-1.202884246595203876e-03,-7.876343443058431149e-04,-4.953403549734503031e-05,7.709116325713694096e-04,5.375356413424015045e-04,7.885121885919943452e-05,4.476650501601397991e-04,8.753839647397398949e-04,2.413466427242383361e-04,-1.933111925609409809e-04,-2.053991011052858084e-05,-6.616041064262390137e-04,-1.107270829379558563e-03,-1.474793418310582638e-03,-1.763473148457705975e-03,-1.826398656703531742e-03,-1.956873573362827301e-03
3.246758878231048584e-01,3.215107321739196777e-01,3.179738521575927734e-01,3.133700489997863770e-01,3.086149990558624268e-01,3.034701347351074219e-01,2.985942363739013672e-01,2.934466302394866943e-01,2.893596589565277100e-01,2.851333618164062500e-01,2.800945043563842773e-01,2.753995358943939209e-01,2.709781527519226074e-01,2.665206789970397949e-01,2.626866400241851807e-01,2.583483159542083740e-01,2.546204328536987305e-01,2.510591149330139160e-01,2.474697530269622803e-01,2.427792549133300781e-01,2.384001165628433228e-01,2.352381199598312378e-01,2.318351715803146362e-01,2.287270724773406982e-01,2.254531979560852051e-01,2.220928966999053955e-01,2.184199690818786621e-01,2.151961624622344971e-01,2.124648392200469971e-01,2.088442742824554443e-01,2.055665999650955200e-01,2.021425366401672363e-01,1.994483470916748047e-01,1.965022087097167969e-01,1.931469142436981201e-01,1.896623969078063965e-01,1.866848170757293701e-01,1.835725009441375732e-01,1.808649301528930664e-01,1.782879531383514404e-01,1.758814007043838501e-01,1.734754890203475952e-01,1.706804782152175903e-01,1.675896942615509033e-01,1.648521274328231812e-01,1.619857102632522583e-01,1.595379859209060669e-01,1.569342315196990967e-01,1.546894162893295288e-01,1.524050533771514893e-01,1.495347023010253906e-01,1.468361616134643555e-01,1.445571929216384888e-01,1.423468589782714844e-01,1.397503018379211426e-01,1.371588259935379028e-01,1.350974142551422119e-01,1.329051405191421509e-01,1.309811472892761230e-01,1.289788186550140381e-01,1.272703558206558228e-01,1.257714331150054932e-01,1.240589618682861328e-01,1.223414540290832520e-01,1.203718259930610657e-01,1.187862604856491089e-01,1.165681257843971252e-01,1.145080178976058960e-01,1.128631904721260071e-01,1.109789758920669556e-01,1.086850538849830627e-01,1.070840135216712952e-01,1.051149293780326843e-01,1.039588525891304016e-01,1.025977507233619690e-01,1.011543646454811096e-01,9.955653548240661621e-02,9.793596714735031128e-02,9.561806172132492065e-02,9.460904449224472046e-02,9.319162368774414062e-02,9.156024456024169922e-02,8.949994295835494995e-02,8.871411532163619995e-02,8.745691180229187012e-02,8.591426163911819458e-02,8.445586264133453369e-02,8.230352401733398438e-02,8.095445483922958374e-02,7.947531342506408691e-02,7.870691269636154175e-02,7.845148444175720215e-02,7.746500521898269653e-02,7.603386789560317993e-02,7.488408684730529785e-02,7.396780699491500854e-02,7.327892631292343140e-02,7.206865400075912476e-02,7.102639228105545044e-02,7.008045911788940430e-02
1.295862137340009212e-03,1.515886280685663223e-03,1.245444407686591148e-03,2.472155028954148293e-03,2.850969787687063217e-03,4.007561597973108292e-03,4.335274919867515564e-03,4.459595307707786560e-03,3.929702099412679672e-03,4.176427610218524933e-03,3.794776042923331261e-03,2.667835215106606483e-03,2.927220426499843597e-03,2.766581485047936440e-03,2.509739482775330544e-03,2.437077695503830910e-03,2.568589290603995323e-03,2.417318988591432571e-03,2.856151433661580086e-03,2.044265158474445343e-03,1.948230667039752007e-03,1.588146318681538105e-03,2.258958993479609489e-03,2.759548369795084000e-03,2.017481485381722450e-03,1.255204202607274055e-03,1.497539575211703777e-03,1.466881018131971359e-03,8.090870687738060951e-04,2.020223299041390419e-03,1.631706254556775093e-03,1.015828223899006844e-03,1.066781929694116116e-03,9.222126100212335587e-04,7.346753263846039772e-04,4.755438421852886677e-04,7.420645561069250107e-04,1.183015294373035431e-03,1.565534621477127075e-03,1.637070439755916595e-03,2.494193147867918015e-03,2.052781870588660240e-03,2.415520604699850082e-03,2.666436368599534035e-03,2.537399530410766602e-03,1.999872503802180290e-03,1.143886009231209755e-03,9.667642298154532909e-04,1.348260324448347092e-03,1.447350252419710159e-03,1.189568196423351765e-03,1.348385470919311047e-03,1.198575948365032673e-03,1.771859358996152878e-03,1.424558111466467381e-03,1.135887694545090199e-03,1.326620345935225487e-03,1.682235742919147015e-03,1.751838950440287590e-03,2.016643760725855827e-03,1.628329278901219368e-03,1.114297541789710522e-03,1.128960400819778442e-03,8.746118983253836632e-04,1.323176897130906582e-03,2.440732670947909355e-03,2.508470788598060608e-03,2.757478738203644753e-03,3.061020746827125549e-03,2.655414398759603500e-03,2.387286163866519928e-03,1.809085602872073650e-03,2.012611366808414459e-03,1.523061073385179043e-03,1.498506870120763779e-03,2.461123047396540642e-03,2.869639778509736061e-03,3.539233235642313957e-03,4.288438241928815842e-03,4.276548512279987335e-03,4.066897090524435043e-03,4.166810307651758194e-03,4.681624472141265869e-03,5.151026416569948196e-03,5.107325967401266098e-03,5.554639734327793121e-03,6.051260512322187424e-03,6.339985411614179611e-03,6.943605840206146240e-03,7.347163744270801544e-03,8.044474758207798004e-03,8.162709884345531464e-03,9.005821309983730316e-03,9.489176794886589050e-03,9.843290783464908600e-03,9.638356976211071014e-03,9.013392962515354156e-03,9.421707130968570709e-03,9.001657366752624512e-03,8.577072992920875549e-03
-2.401438076049089432e-03,-1.262922771275043488e-03,-1.362147158943116665e-03,-1.251397654414176941e-03,-2.379829762503504753e-03,-2.467490499839186668e-03,-1.936999498866498470e-03,-2.830891171470284462e-03,-3.313513705506920815e-03,-3.162716515362262726e-03,-2.781142015010118484e-03,-2.711807843297719955e-03,-2.849632408469915390e-03,-2.831272548064589500e-03,-3.160190070047974586e-03,-2.468153135851025581e-03,-2.134453970938920975e-03,-1.707088784314692020e-03,-1.649598707444965839e-03,-1.308668754063546658e-03,-1.421433640643954277e-03,-1.699437038041651249e-03,-1.255018869414925575e-03,-1.421391265466809273e-03,-1.046435441821813583e-03,-1.422756467945873737e-03,-1.274348702281713486e-03,-1.543081016279757023e-03,-1.934641739353537560e-03,-2.550166333094239235e-03,-2.738798968493938446e-03,-2.510760212317109108e-03,-2.894351026043295860e-03,-3.695578081533312798e-03,-4.008984193205833435e-03,-3.563435748219490051e-03,-3.272992558777332306e-03,-3.461966291069984436e-03,-3.395155537873506546e-03,-3.251814981922507286e-03,-2.059359569102525711e-03,-1.379523775540292263e-03,-1.376867759972810745e-03,-1.442492124624550343e-03,-1.084015355445444584e-03,-1.855907263234257698e-03,-2.499969908967614174e-03,-2.534160390496253967e-03,-2.097732853144407272e-03,-2.351092873141169548e-03,-2.941147889941930771e-03,-3.438564948737621307e-03,-4.036749713122844696e-03,-4.668689798563718796e-03,-4.223390948027372360e-03,-4.350652452558279037e-03,-3.887275699526071548e-03,-3.604168305173516273e-03,-4.060387611389160156e-03,-4.458744078874588013e-03,-4.320187028497457504e-03,-4.105661995708942413e-03,-3.877887036651372910e-03,-4.134805873036384583e-03,-4.068972077220678329e-03,-3.301860764622688293e-03,-3.598691895604133606e-03,-3.592632012441754341e-03,-4.014506936073303223e-03,-4.410668276250362396e-03,-4.421737976372241974e-03,-4.740827251225709915e-03,-4.364076536148786545e-03,-4.765826277434825897e-03,-4.673277027904987335e-03,-4.606998991221189499e-03,-4.899560939520597458e-03,-5.053408909589052200e-03,-4.348167218267917633e-03,-4.617179743945598602e-03,-4.907952155917882919e-03,-5.084302742034196854e-03,-5.354534368962049484e-03,-5.219421349465847015e-03,-5.691623780876398087e-03,-5.332726985216140747e-03,-4.368704278022050858e-03,-3.656742861494421959e-03,-3.954248037189245224e-03,-3.808858105912804604e-03,-3.844330552965402603e-03,-3.717278363183140755e-03,-3.592889755964279175e-03,-3.344377037137746811e-03,-2.181748161092400551e-03,-2.112024463713169098e-03,-2.390681998804211617e-03,-2.210679231211543083e-03,-1.055145752616226673e-03,-7.018972537480294704e-04
1.295862137340009212e-03,1.021279604174196720e-03,4.298322310205549002e-04,-5.105487434775568545e-05,-2.520251728128641844e-04,-2.890315663535147905e-04,-3.554658323992043734e-04,2.038623933913186193e-04,5.242103943601250648e-04,-3.638981434050947428e-05,1.287542545469477773e-04,1.015247180475853384e-04,-2.383338724030181766e-04,-5.649763043038547039e-04,-1.195805263705551624e-03,-1.568812062032520771e-03,-1.474787248298525810e-03,-1.921256654895842075e-03,-1.939609297551214695e-03,-1.630446990020573139e-03,-1.388271688483655453e-03,-1.430993899703025818e-03,-1.182099338620901108e-03,-8.941122214309871197e-04,-1.174931298010051250e-03,-1.003812765702605247e-03,-1.298818504437804222e-03,-9.665123070590198040e-04,-1.568914740346372128e-03,-1.482307561673223972e-03,-1.278577838093042374e-03,-1.455009798519313335e-03,-1.820522127673029900e-03,-2.024646382778882980e-03,-1.614280510693788528e-03,-7.888462860137224197e-04,-4.200116090942174196e-04,4.853937134612351656e-04,-3.307446604594588280e-04,-6.025340990163385868e-04,-1.104834256693720818e-03,-1.109548262320458889e-03,-8.378516067750751972e-04,-5.169479991309344769e-04,6.074053235352039337e-04,9.962167823687195778e-04,8.079065009951591492e-04,3.683092945721000433e-04,5.568154156208038330e-04,2.754142333287745714e-04,9.630388231016695499e-04,1.083221053704619408e-03,1.381635433062911034e-03,8.814290631562471390e-04,1.003717421554028988e-03,1.043729600496590137e-03,1.101946341805160046e-03,1.613972475752234459e-03,1.182907144539058208e-03,6.434411043301224709e-04,4.589049494825303555e-04,2.679494791664183140e-04,2.308518742211163044e-04,5.539716221392154694e-04,5.634468398056924343e-04,-7.181540422607213259e-05,-1.045472527039237320e-04,4.579820088110864162e-04,9.303400292992591858e-04,1.363600720651447773e-03,2.000048989430069923e-03,1.969571225345134735e-03,2.431210363283753395e-03,3.121868707239627838e-03,3.263385267928242683e-03,3.529909765347838402e-03,3.799838479608297348e-03,3.293600166216492653e-03,3.352253232151269913e-03,2.862378256395459175e-03,3.170132171362638474e-03,3.265943145379424095e-03,2.349377842620015144e-03,1.313128974288702011e-03,1.293847104534506798e-03,1.087895943783223629e-03,1.041875453665852547e-03,1.515059964731335640e-03,1.889423932880163193e-03,2.051168121397495270e-03,2.097427845001220703e-03,1.892824424430727959e-03,1.897836686111986637e-03,2.285421127453446388e-03,2.522529102861881256e-03,2.610598923638463020e-03,3.283186117187142372e-03,3.471124451607465744e-03,3.588970750570297241e-03,3.489042865112423897e-03
3.355357944965362549e-01,3.329178094863891602e-01,3.285207152366638184e-01,3.239630460739135742e-01,3.181903362274169922e-01,3.135303556919097900e-01,3.089290559291839600e-01,3.041985630989074707e-01,2.993318736553192139e-01,2.942600548267364502e-01,2.892287075519561768e-01,2.845780849456787109e-01,2.806912958621978760e-01,2.760228514671325684e-01,2.714595496654510498e-01,2.674378156661987305e-01,2.633793950080871582e-01,2.596565186977386475e-01,2.552547156810760498e-01,2.515403330326080322e-01,2.479826956987380981e-01,2.443305104970932007e-01,2.405126392841339111e-01,2.368919849395751953e-01,2.338267266750335693e-01,2.303588986396789551e-01,2.273583263158798218e-01,2.240744233131408691e-01,2.207468748092651367e-01,2.175876945257186890e-01,2.146630287170410156e-01,2.120488584041595459e-01,2.085599452257156372e-01,2.050748467445373535e-01,2.013521939516067505e-01,1.983800828456878662e-01,1.954407840967178345e-01,1.927678287029266357e-01,1.906514465808868408e-01,1.884551197290420532e-01,1.860757321119308472e-01,1.829794496297836304e-01,1.806299984455108643e-01,1.779971718788146973e-01,1.757224798202514648e-01,1.736414879560470581e-01,1.717441231012344360e-01,1.692758202552795410e-01,1.666422337293624878e-01,1.638810336589813232e-01,1.614134609699249268e-01,1.585561633110046387e-01,1.568488478660583496e-01,1.548632979393005371e-01,1.529965996742248535e-01,1.505982130765914917e-01,1.490253061056137085e-01,1.471440792083740234e-01,1.447630226612091064e-01,1.429112255573272705e-01,1.414817869663238525e-01,1.399147063493728638e-01,1.374757140874862671e-01,1.360362470149993896e-01,1.335447430610656738e-01,1.309531927108764648e-01,1.283957958221435547e-01,1.259613782167434692e-01,1.237660124897956848e-01,1.218648701906204224e-01,1.189362853765487671e-01,1.164666935801506042e-01,1.146691814064979553e-01,1.132557913661003113e-01,1.121150106191635132e-01,1.111644580960273743e-01,1.085180491209030151e-01,1.064304411411285400e-01,1.047086119651794434e-01,1.032519340515136719e-01,1.018043309450149536e-01,1.001536548137664795e-01,9.855586290359497070e-02,9.747248888015747070e-02,9.544166922569274902e-02,9.383215755224227905e-02,9.266129136085510254e-02,9.076604247093200684e-02,8.941034227609634399e-02,8.824446052312850952e-02,8.666614443063735962e-02,8.535954356193542480e-02,8.436334133148193359e-02,8.241886645555496216e-02,8.116917312145233154e-02,8.021742105484008789e-02,7.924463599920272827e-02,7.763003557920455933e-02,7.683760672807693481e-02,7.517071068286895752e-02
