1.028427283730545261e+00,9.998073404797374053e-01,9.998929799837461552e-01,1.000078518477447442e+00,9.998771964083049690e-01,1.000029928061164419e+00,9.999913733914792546e-01,9.999482581261478487e-01,1.000046916500922922e+00,1.000058119548156599e+00,9.995190406741197853e-01
1.026959940190587117e+00,9.998922858109481338e-01,9.999367978311910488e-01,9.999176517364867234e-01,1.000030289720657883e+00,9.999762777181695483e-01,9.999713456985300786e-01,1.000014060244518665e+00,9.999641114219861571e-01,1.000100273307896748e+00,9.993468317441802640e-01
1.029314256260015714e+00,9.997586596186897046e-01,9.999810937907845920e-01,9.998402893091590249e-01,1.000075735973317448e+00,9.999791177763521777e-01,9.999479616895253775e-01,1.000015361097615463e+00,9.999776717538741977e-01,1.000127197777944454e+00,9.991313928407794531e-01
1.034361729973334976e+00,9.995890390171291440e-01,9.999333423173695223e-01,9.999178945978716149e-01,9.999871465557520489e-01,1.000034647865927662e+00,9.999806332524422414e-01,9.999401871745031700e-01,1.000028655791517007e+00,1.000072308541502197e+00,9.989349701297032258e-01
1.038259873745822848e+00,9.995807798131676192e-01,9.999093760131132491e-01,9.999434244154243867e-01,9.998738205146759928e-01,1.000121559908372815e+00,9.999419455186822070e-01,9.999897230261659553e-01,9.999424412577927468e-01,1.000083663830557024e+00,9.993931919441997325e-01
1.037558997691852225e+00,9.997684595160944987e-01,9.999020870458076304e-01,9.999075042683770453e-01,9.998444173387863732e-01,1.000148573247284567e+00,9.999930077109712157e-01,9.999806108277334848e-01,9.998935967258383295e-01,9.999855620192077410e-01,9.990312654186510599e-01
1.038840753754681545e+00,1.000246056119949545e+00,9.998281772045878313e-01,9.998326344918904152e-01,9.998694728282127020e-01,1.000086592301789645e+00,1.000012002699069535e+00,9.999826016220624281e-01,1.000014535160552942e+00,9.997338700484862395e-01,9.996002617455203021e-01
1.041232458977666919e+00,1.000591008550895777e+00,9.996430572532410963e-01,9.999109481046327685e-01,9.998899872771110919e-01,1.000041360786698030e+00,9.999609045616189018e-01,1.000095897036465287e+00,9.999173039650391948e-01,9.998140479773006684e-01,9.999413974198380073e-01
1.045695797000719907e+00,1.000937834788949932e+00,9.996194885677894826e-01,9.997581420797242435e-01,9.999943364600933915e-01,9.998997925017062416e-01,1.000004390213035776e+00,1.000093817985582278e+00,9.999357518720696225e-01,9.999778600160673658e-01,1.000298716225262785e+00
1.048658108688084845e+00,1.001107631927787622e+00,9.996004771996593874e-01,9.996584694049619468e-01,1.000004567862089244e+00,9.998609922451664467e-01,1.000081091615967255e+00,9.999605356340739437e-01,1.000049577434684256e+00,1.000079371742186751e+00,1.000560660013529057e+00
1.049031920586519950e+00,1.001479255072631691e+00,9.998020007951139432e-01,9.996830284614102169e-01,9.998919104169695649e-01,9.999676091240311537e-01,1.000036221106212597e+00,9.998586820501189631e-01,1.000046491687436312e+00,1.000373109841386166e+00,1.000015422869987569e+00
1.048806383026694711e+00,1.002324191281130261e+00,9.997287031257279244e-01,9.995492376879308027e-01,9.998333267529002644e-01,1.000166100550023307e+00,9.999257800299704568e-01,9.998627629823222396e-01,9.999495211849894760e-01,1.000460385814381681e+00,9.999933517648972314e-01
1.052430348189386855e+00,1.002829797286140856e+00,9.995704358489470032e-01,9.995062057163363045e-01,9.999162567917895261e-01,1.000126006975195159e+00,9.999328031462640931e-01,9.998692530529634803e-01,9.999094881271465285e-01,1.000434037700739687e+00,1.000373345508154044e+00
1.055858042825343235e+00,1.003063009193763344e+00,9.995215204200771364e-01,9.994538025968107142e-01,9.999531912635695186e-01,1.000083322043165301e+00,9.998635837420807304e-01,9.999845069036796819e-01,9.999158511011591033e-01,1.000291550812236085e+00,1.001042973022926441e+00
1.055552272304634887e+00,1.003064448727582603e+00,9.997248938406968488e-01,9.994839663483374714e-01,9.998818976020096283e-01,1.000124409898698996e+00,9.998584287133467363e-01,9.999015827864794481e-01,1.000107107484763391e+00,9.999883164189123930e-01,1.000780077770663912e+00
1.055311648648960876e+00,1.003237468018901568e+00,9.997134358520686215e-01,9.997680449151371551e-01,9.996677855969205995e-01,1.000131187943039013e+00,9.999546130123003751e-01,9.999852388988285101e-01,9.999011949902936180e-01,9.998603975583724157e-01,1.000272532253528412e+00
1.055288641006286721e+00,1.003536443823193514e+00,9.997428673043846636e-01,9.997548482258223901e-01,9.996554518880048645e-01,1.000129820257958269e+00,1.000017125652121308e+00,1.000013446427420627e+00,9.997362599529701077e-01,9.997789826115678347e-01,1.000459531105020838e+00
1.056419113706477342e+00,1.003949189549989018e+00,9.997997511812544147e-01,9.994718718785885470e-01,9.997445017475543594e-01,1.000168338441608018e+00,9.999154759913326806e-01,9.999929622363029624e-01,9.998147118431052194e-01,9.999632399308270303e-01,1.000715772639131362e+00
1.060357568503712322e+00,1.004485614315322017e+00,9.994384598607136683e-01,9.994651947503200295e-01,9.999432846690098353e-01,1.000049141783065476e+00,9.998751100667415681e-01,9.998612804737196935e-01,9.999988613148815819e-01,1.000404631660614330e+00,1.001123083286636462e+00
1.063310270494225440e+00,1.004608667912757936e+00,9.993486900020818187e-01,9.993967597051341967e-01,1.000045185593765540e+00,9.999886129894665077e-01,9.997490559429201840e-01,9.998545154190673356e-01,1.000215217965611192e+00,1.000586800345666161e+00,1.001597478406759167e+00
1.062467350449754155e+00,1.004691212845262083e+00,9.994966899679219585e-01,9.994617339778736342e-01,1.000031979653047465e+00,9.999503942447059979e-01,9.996105679915394671e-01,9.999946757872334446e-01,1.000179042574120603e+00,1.000852026459893906e+00,1.001034184272123762e+00
1.064868845065322311e+00,1.004900323352825309e+00,9.996603019892006392e-01,9.996243242615355795e-01,9.999937668418734660e-01,9.998132241260839770e-01,9.997685915084594255e-01,9.998817876875093491e-01,1.000232532496945881e+00,1.000612118752469470e+00,1.001891048750937374e+00
1.066605225141959101e+00,1.005197545542384496e+00,1.000016100609358194e+00,9.999924728143236852e-01,9.997170275901076097e-01,9.998830897351256297e-01,9.998075389692873127e-01,9.999803577462482718e-01,9.999320156312474506e-01,1.000421146532611383e+00,1.000779819821503880e+00
1.065188588498264810e+00,1.006299168085968976e+00,1.000241861143120969e+00,9.998736168442080574e-01,9.998076223710014032e-01,9.997750200447290680e-01,9.999580757038509793e-01,9.999777571911864227e-01,9.997204688090203240e-01,1.000090421132445284e+00,1.001405980363576420e+00
1.065692346266248869e+00,1.006781383247269623e+00,1.000481758882566297e+00,1.000119020552569626e+00,9.998283256204832936e-01,9.997264800876983770e-01,9.999791183615166501e-01,9.999623532572013973e-01,9.995732383897960593e-01,9.998987131357568447e-01,1.001870900281607968e+00
1.067129195744793257e+00,1.007387276899313289e+00,1.001012161365635311e+00,9.999205115737211935e-01,9.997795129983548801e-01,9.997752082037782984e-01,1.000135775415345707e+00,9.998060683124863068e-01,9.994019586813130962e-01,9.998841545958195853e-01,1.000881741909511735e+00
1.069302811699898159e+00,1.008225008989521720e+00,1.000814801359130479e+00,1.000221454019372125e+00,9.997993971180484385e-01,9.998493352578438076e-01,1.000035164145464783e+00,9.996894539683066627e-01,9.997072551115266936e-01,9.992882879796326501e-01,1.000023592014932960e+00
1.068960574121186724e+00,1.007919791166860701e+00,1.001226218691705361e+00,1.000197552731304063e+00,9.998156339494755906e-01,9.997030609106977161e-01,9.996813406227803567e-01,9.998223572695843497e-01,1.000151883400019592e+00,9.999376323601388838e-01,9.989403166877826035e-01
1.067727328439203482e+00,1.008160878172279062e+00,1.001350511964305356e+00,1.000536431298781004e+00,9.996637275094779618e-01,9.992908326295990573e-01,9.996203272918423588e-01,9.999201658676768467e-01,1.000381826009869801e+00,1.000899445582824843e+00,1.000804819933349021e+00
1.069676324543753276e+00,1.008829672559279134e+00,1.001615147747834111e+00,1.000671714349887109e+00,9.994523510953867707e-01,9.992084379928186655e-01,9.994406065554571894e-01,9.998922613110986513e-01,1.000522310922307145e+00,1.001539687443493643e+00,1.006154942634058136e+00
1.071136515914524967e+00,1.010068649429459064e+00,1.002190095745658205e+00,1.000159025334854235e+00,9.993587178967389129e-01,9.992816505246211456e-01,9.993228887732398258e-01,9.996977799438266921e-01,1.000797734948090323e+00,1.002256431080051025e+00,1.005090575121745600e+00
1.074145754288656107e+00,1.011960486368111756e+00,1.002291934523057870e+00,9.996967524139375172e-01,9.992866618522828759e-01,9.993575538576141559e-01,9.994674705970277850e-01,9.998292975100986357e-01,1.000326340280726312e+00,1.002060269401209514e+00,1.004540293706016163e+00
1.078836004049160469e+00,1.013042199342611305e+00,1.002572409675651866e+00,9.998494408261068278e-01,9.989300419610543935e-01,9.994152334365949963e-01,9.999305125517597981e-01,9.998089415400869262e-01,9.997678345409551914e-01,1.001054999165115866e+00,1.004972340668599751e+00
1.081244826100305811e+00,1.013838913970228184e+00,1.002872392495433251e+00,9.999604302212246054e-01,9.990217005829951091e-01,9.995016252479365093e-01,9.998967571364749674e-01,9.999786620459774067e-01,9.994788356920817352e-01,1.000080681041191966e+00,1.002631198913084498e+00
1.081372037108184969e+00,1.014232232899658692e+00,1.002940403653651780e+00,9.998279917021277718e-01,9.995633456584324117e-01,9.995510492471926245e-01,1.000071127480776978e+00,9.997813966807974628e-01,9.990730145673565321e-01,9.995657873832675122e-01,1.000154299022680160e+00
1.081678164995902192e+00,1.013617094031804777e+00,1.003067979083666073e+00,9.998032552817156526e-01,9.997753777494893246e-01,9.999262589448884020e-01,9.998974282924777413e-01,9.994536315264341830e-01,9.991714835425071772e-01,9.991986832549147879e-01,1.001757763025891146e+00
1.080143988410542377e+00,1.012458817008558221e+00,1.002979578490492907e+00,1.000330489249978250e+00,9.997149091198710424e-01,9.997849699748833086e-01,9.998243690257772043e-01,9.996440141298575943e-01,9.988743757754499075e-01,9.999954445970042904e-01,1.002784983866009672e+00
1.075803816341899033e+00,1.011311856028904277e+00,1.002764927849130627e+00,1.000371958051051280e+00,9.996817502862408444e-01,9.997002106181748227e-01,9.997519316468062023e-01,9.995816656094336228e-01,9.993084686159326990e-01,1.000521143835722659e+00,1.002667053219445270e+00
1.071196968950850259e+00,1.010054251250875446e+00,1.002233957088445537e+00,1.000244080147727477e+00,9.999656774871311660e-01,9.996374583251300683e-01,9.994039980475022400e-01,9.997696443989873005e-01,9.999069648026315260e-01,1.000518043549722069e+00,1.001350043158846459e+00
1.068518932558045975e+00,1.009374242838677382e+00,1.001851761541706853e+00,1.000322409375180355e+00,9.998360492636719776e-01,9.997914163068923887e-01,9.994209958031577967e-01,9.997613273619836427e-01,1.000370263271328497e+00,9.995287367463937533e-01,9.981199617306861782e-01
1.069303388917079323e+00,1.008868382873022940e+00,1.001768500896872416e+00,1.000031728614822590e+00,9.997991534947727743e-01,9.998875873728774177e-01,9.995957790237275375e-01,9.997332056990083649e-01,1.000232778045874626e+00,9.993943405555674175e-01,9.972217103034293206e-01
1.072384456416556775e+00,1.009346070150582086e+00,1.001415662467831202e+00,1.000026513443606602e+00,9.995958871656456246e-01,9.998891420963335053e-01,9.997449903422245265e-01,9.998143141213485796e-01,9.999929068265569487e-01,9.996127566479067195e-01,9.972361448233080239e-01
1.076906072353168486e+00,1.009648550449355309e+00,1.001091254990275292e+00,9.999927856615443700e-01,9.995081973496813266e-01,9.997369615433334689e-01,9.999146916747412295e-01,9.997861983631944893e-01,9.997630992860915278e-01,1.000365288981994949e+00,1.000439970641626930e+00
1.076290915722809105e+00,1.009688968416318167e+00,1.000839246275743832e+00,1.000177803625844186e+00,9.995040939948267589e-01,9.997296172758717292e-01,9.998619131648901481e-01,9.996947659751495019e-01,9.997410313382616431e-01,1.001053912865137008e+00,1.001736565693636338e+00
1.076093854777397718e+00,1.009437789179228995e+00,1.000909317989018943e+00,9.999043070046067516e-01,9.997043585409070010e-01,9.997688866813631003e-01,9.996523577478514389e-01,9.995954699670565047e-01,1.000183729272711375e+00,1.001203265625699945e+00,1.000157542756254792e+00
1.074834437102429874e+00,1.009304753215364503e+00,1.000827320440654145e+00,9.994178342900427170e-01,9.999736851317423403e-01,9.997877830140867728e-01,9.993978702862508223e-01,9.994836584120135869e-01,1.000760888733341458e+00,1.001442458885231757e+00,1.000163583049466398e+00
1.072096907899359630e+00,1.009619552698819422e+00,1.000454249659225914e+00,9.990663683774608783e-01,9.998680903062706626e-01,9.998940383225445316e-01,9.995428339891860858e-01,9.994310743738091807e-01,1.000629107408376406e+00,1.001795932788366983e+00,1.000542326027346940e+00
1.071547720886949051e+00,1.008676221891459113e+00,1.000480738983315909e+00,9.989578415287426738e-01,9.997223035558026050e-01,9.999364229967925288e-01,9.995908929640795471e-01,9.996331239037371530e-01,1.000626715040512371e+00,1.001246667068977025e+00,9.997486933523014319e-01
1.070485142573435855e+00,1.008042807686449160e+00,1.000306698321513643e+00,9.991591681044059703e-01,9.995488211192284922e-01,9.999157830952515313e-01,9.997221209256089702e-01,9.999226238551600643e-01,1.000291903313113906e+00,1.000676222787320491e+00,1.000369836576968208e+00
1.072362225333012731e+00,1.008448725130271839e+00,9.997731062977335270e-01,9.994777187463423918e-01,9.994230430230111040e-01,9.997976814110824950e-01,9.998117062520086584e-01,1.000062293480375786e+00,1.000190384912704511e+00,1.000653219418927931e+00,1.000477810008975510e+00
1.073507209743705282e+00,1.008418952161104443e+00,9.997622981682974252e-01,9.994533971429742092e-01,9.995017089768387653e-01,9.996649495802227836e-01,9.998538038206615797e-01,1.000019994409235835e+00,1.000406445180405779e+00,1.000531878054754964e+00,9.999424995003478589e-01
1.070220037757087850e+00,1.008335214241450117e+00,1.000065278551484971e+00,9.992159156996918146e-01,9.994926988417873748e-01,9.997678780494237971e-01,9.997486743264838438e-01,9.999580181589401429e-01,1.000485549848483036e+00,1.000703351569760535e+00,1.001272293025759819e+00
1.067731144450783543e+00,1.008677135093084765e+00,9.999838069878534963e-01,9.992338269226470615e-01,9.994582387363529774e-01,9.996887043845327225e-01,9.998709109005289308e-01,9.999345024817172245e-01,1.000397135829462103e+00,1.000847805400815416e+00,1.001630792385184598e+00
