1.156359646687449906e-05,1.177044535629803933e-05,2.693410036242963740e-04,2.464985365974931819e-06,-5.735124854169184771e-07,-9.255466203873271968e-07,-1.108524011321518481e-06,-1.951648222865548550e-06,9.529662249364789153e-08,-2.846556341311058247e-07,-1.836312897833470451e-06,-1.391336625886056711e-06,-3.456330517017587584e-07,5.495311473907798179e-07,9.472705218680801497e-07,1.690752911436130006e-07,-6.858020398817246091e-07,-1.337093810412799675e-07,-5.261165115333577988e-07,-4.785088584466184515e-07,-6.192375947863950618e-07,-1.136490043424003549e-06,-2.942143723782272261e-07,-3.951501592811161887e-07,1.681692713057192155e-06,1.590665019754421461e-06,1.822345345244913818e-06,3.138484906186327064e-08,1.657666691339160046e-06,-1.771134668501190080e-06,-9.759247609263053597e-07,9.439332428030998746e-06
1.041093147740456982e-04,3.060106704988721960e-04,6.325261479725436233e-04,-3.093135846485702127e-06,-8.100434075542663120e-06,-1.442737541158796113e-05,-5.279766490037399927e-06,-8.304264084132232854e-06,2.710678620030511921e-06,-3.322635839583457734e-06,-4.185813768661868774e-06,-2.333865493241851077e-06,-4.487156909652776017e-08,9.637728841600132982e-07,3.253348887750554873e-07,-1.188454492804852103e-07,-2.591758345375987860e-07,-1.433165390397340741e-06,2.837484486629660353e-07,1.059229404081951177e-06,-1.972526845715402371e-06,2.458728601365363799e-07,-5.501361671167390806e-07,-1.907981030130091337e-06,3.546624630122699754e-06,6.672509077243182165e-06,6.404494007110164907e-07,-2.055893489857956786e-06,-2.115936816335086734e-06,-6.010188714060988067e-06,-4.102405773485113952e-06,5.353526449330510759e-06
7.478189407681599087e-04,1.389376639084488347e-03,1.329522297870630370e-03,7.493130179817090444e-05,-2.285957257557581193e-05,-3.915582069560082735e-05,-2.970707755401833089e-05,-1.783206353179067293e-05,4.679753629913064984e-06,1.321450516794239961e-06,-5.867471743473433641e-06,-1.912928551146063052e-06,-4.609718668978610674e-06,1.602568536678980889e-06,-5.431483581777019164e-07,-1.154309691214781306e-06,-1.712952530876078040e-06,-4.010956052600532427e-06,5.883901405822386638e-07,4.679155985834186025e-07,-3.835929222468645014e-06,-1.164212121666680612e-06,-2.506598914667791819e-06,-3.530776459713488020e-06,4.022344842514676111e-06,3.528483953837171254e-06,-9.498682559978208014e-06,-7.080624979071313927e-06,-3.357832303080475576e-06,-1.042234946790133466e-05,2.384849845523975313e-05,1.166411046594476954e-06
2.962488590445605269e-03,3.298990990384762824e-03,2.492319262528425432e-03,3.610144612557543995e-04,-7.145188438446722203e-06,-5.887788742401278610e-05,-6.895132149827758270e-05,-2.859159908281277791e-05,2.930891533996254170e-06,2.701542837287519567e-06,-1.915326994981919120e-06,-1.007852344474617511e-05,-7.311062171780305672e-06,-2.584616054075792718e-06,-4.943704828834943175e-06,-1.008622149167728693e-05,-6.471902164349926719e-06,-3.776323124586916520e-06,-1.525836056002124567e-06,9.517970937145449268e-08,2.081619407342582787e-06,-2.680204179608884761e-06,-6.422862847999442510e-06,-2.837974041992637847e-06,1.785484201615054621e-06,-3.756957740875420622e-06,-1.356351516018258448e-05,-9.016275752978580231e-06,-6.673207777041167979e-06,-2.061441857583941101e-05,2.059829249912451533e-05,-3.833291327273732023e-05
6.399455465633410375e-03,6.079561454195293174e-03,4.236994752267109719e-03,1.019142271486183802e-03,1.581402317343112110e-04,-7.473921157232020062e-05,-7.211722269391112336e-05,-3.702199213569204596e-05,1.453887939749620583e-05,1.812326374384464438e-05,4.388263810428405328e-06,-1.516025564390564049e-05,3.883277982856776911e-06,-5.986792588432304242e-06,-1.855234235808042741e-05,-2.285241799552230349e-05,-1.498838000058949662e-05,-1.004663670683492169e-05,-1.305419395897554626e-05,-2.154808155722855523e-06,4.924166124697819355e-06,-6.380373585952170209e-06,-1.533622982796077052e-05,-2.980118199399286790e-06,2.240240012337234778e-06,-7.906411622459059071e-06,-1.235186698618941832e-05,-2.787745576935253371e-05,-1.825421529496038572e-05,-2.942522478134293646e-05,-3.862503974970372896e-05,-1.431589457836905687e-04
1.039676270055953262e-02,9.656899926306784787e-03,6.627245327123562103e-03,2.180725659923739030e-03,6.634640067120705720e-04,7.152284682335733777e-05,-2.781636366210875043e-05,-6.450603592714477398e-06,4.978810258081254247e-05,4.483346351856228702e-05,1.785074525283916345e-05,-4.670659741717735475e-06,7.413074757662157026e-06,-9.775863467760802035e-06,-3.271871238734488214e-05,-3.818482407319196082e-05,-3.621287043844687752e-05,-3.880487778610118717e-05,-2.810823965336433538e-05,-9.276394742703477394e-06,-1.799051420435827272e-06,-1.579139136685067893e-05,-2.411403056990965419e-05,-1.343591114407816098e-05,4.836226291153546891e-06,-7.985187020382911554e-06,-1.666861077088861110e-05,-2.598437600587679840e-05,-5.825633468100475506e-06,-5.233511159208724807e-05,-1.116967205718526565e-04,-2.929818898380433571e-04
1.511485906997012650e-02,1.393089217190610768e-02,9.608006932657777929e-03,3.800344235813839146e-03,1.458341390244872159e-03,3.639375979155619464e-04,4.784931904462053157e-05,-4.379960788949201267e-06,3.064378315450673077e-05,3.061263180346653648e-05,1.451129464634420257e-05,3.941838334617351784e-05,3.823692934877424480e-05,4.734003546886721375e-06,-1.762071171334542443e-05,-4.774190275955504014e-05,-7.023011479158492571e-05,-6.954853150896439648e-05,-6.055735821154185282e-05,-3.335068231506170062e-05,-8.936385637235307440e-06,-2.367169557773598801e-05,-2.522693181954054355e-05,-1.798670333752509247e-05,4.161215755119593053e-07,-1.706148343348443125e-05,-1.786467085522075720e-05,-4.768977129674997948e-06,5.191331691081075406e-05,1.172226308047525186e-05,-4.784455318072199830e-05,-2.113933747408407485e-04
2.010777938240771237e-02,1.865320574480407168e-02,1.302237976524489409e-02,5.708616532747687669e-03,2.503124016633450494e-03,8.410496394223550883e-04,2.301603977784649844e-04,4.450873178593039710e-05,2.009452472621848766e-05,3.475260155392887070e-05,4.276299382629927261e-05,7.142482569617600936e-05,6.627513307754740661e-05,1.694838220086102850e-05,-1.354957037843838757e-05,-7.012458994402536122e-05,-1.054475324669262723e-04,-1.237056511228623015e-04,-1.311518519001404965e-04,-9.941055857267507760e-05,-4.725664111899288553e-05,-3.148601715564142611e-05,-2.087587693578894446e-05,-2.750376293377877236e-05,-1.700756578136302210e-05,-2.168956768266023350e-05,1.939001448042540946e-05,6.312973847821679442e-05,1.844820178707274943e-04,2.041944331441663846e-04,1.584159521162969032e-04,-7.175007446152968421e-05
2.588842199205024230e-02,2.371880615589222474e-02,1.673351749158822135e-02,7.937354291451002852e-03,3.708116118934963457e-03,1.429512256454093825e-03,4.731368367385594396e-04,1.291193083711749171e-04,4.895399519823839042e-05,7.129056786744516854e-05,8.238229615099376831e-05,1.007090488196467310e-04,6.566601632761672630e-05,5.350341809283856605e-06,-4.934642104419485525e-05,-1.102545840175407540e-04,-1.500103743401209758e-04,-1.849454006039878066e-04,-2.127526912195697802e-04,-1.902555054387917728e-04,-1.128516735448726748e-04,-5.400847623230603371e-05,-4.238914577319832550e-05,-4.088503304483800347e-05,-2.596933530349398661e-05,-1.233243552164618563e-05,9.627152009057420490e-05,1.975381061590777629e-04,3.241720632601260456e-04,3.170783698056357553e-04,1.534201817610098397e-04,-2.428889261475034381e-04
3.182433761741416262e-02,2.897190562112043552e-02,2.057991519459672833e-02,1.035060042424866544e-02,4.974975641246373245e-03,1.938462331875941179e-03,7.367007175107142180e-04,3.093391923488603644e-04,1.521741764519143425e-04,1.277170157803033713e-04,8.944170366393533337e-05,7.819229723328149841e-05,3.625068336772400095e-05,-3.733745123120430284e-05,-1.368197223678532164e-04,-2.031844207354816629e-04,-2.227126097715527138e-04,-2.610113857186321766e-04,-2.847022079684947060e-04,-2.212750316689637549e-04,-1.273587675808371302e-04,-4.664299051201568869e-05,-3.091172942727473443e-06,2.845853234681751783e-05,3.827526706647656093e-05,4.659535229859188021e-05,1.383116386034397797e-04,2.453962336907371646e-04,3.170359751005162987e-04,1.972928217680004705e-04,-2.900772995500820059e-05,-4.798520691656559629e-04
