1.031853667516515749e+00,1.000113786312737618e+00,9.999610433669421372e-01,1.000003958363151702e+00,1.000020746842181119e+00,9.999988474263981075e-01,1.000004725723100174e+00,9.999950370159383928e-01,1.000002744762094942e+00,9.999960733466863871e-01,9.999977903774748267e-01,1.000001604720910375e+00,9.999973518876418277e-01,1.000001923175510843e+00,9.999956524435021921e-01,1.000000462016525038e+00,1.000000933001052195e+00,9.999973604025327312e-01,1.000002680016982337e+00,1.000000214507820173e+00,1.000002092524036490e+00,9.999992889768949400e-01,1.000000426547059895e+00,9.999998806840374455e-01,9.999994249307515570e-01,9.999989293288871206e-01,9.999991965714153386e-01,1.000001287041369924e+00,9.999985211073131319e-01,9.999986646043561578e-01,9.999972846156961470e-01,9.999972743825262800e-01,1.000002003385536353e+00,1.000000122742709996e+00,9.999999844764584367e-01,1.000000747440904503e+00,9.999986019041224861e-01,1.000004382143625969e+00,1.000000394584112717e+00,1.000007614946398338e+00,9.999959566390906884e-01,1.000012350021647789e+00,9.999806779787038247e-01,9.999681655990005913e-01
1.031643416813658343e+00,1.000131263894102895e+00,9.999779410683400371e-01,1.000008342285049645e+00,1.000013888675090445e+00,1.000001451355911231e+00,9.999995143800903818e-01,9.999970973053761147e-01,1.000002505984590506e+00,9.999973063253818628e-01,9.999965430476187578e-01,1.000000974290825129e+00,9.999988464449339753e-01,9.999983145021928976e-01,9.999987313515069642e-01,9.999996163998767784e-01,1.000000739610891198e+00,9.999983568683412649e-01,1.000002218757996442e+00,1.000000529419701634e+00,9.999999911997338176e-01,9.999998370744055398e-01,1.000000725205930863e+00,1.000000557398732282e+00,9.999992579000125392e-01,9.999983936936429618e-01,1.000000636141581190e+00,9.999992798070824751e-01,9.999998801180911556e-01,9.999980179994548690e-01,9.999978537810564339e-01,9.999984557235639393e-01,1.000001268371133012e+00,9.999996648313806968e-01,9.999988071899518216e-01,9.999997140591826428e-01,1.000000139747514227e+00,1.000005466013401900e+00,1.000003157851753643e+00,1.000004103626233931e+00,1.000002266732989087e+00,9.999883041846073795e-01,1.000008731607514134e+00,9.998940293967472082e-01
1.033619286309782836e+00,9.999358513895921785e-01,1.000026853589719211e+00,9.999860865340096661e-01,1.000022709624787565e+00,9.999965281065748002e-01,9.999998695721499242e-01,9.999994003803626130e-01,1.000000130676919730e+00,9.999962501585385466e-01,1.000000962237212354e+00,9.999957595050643633e-01,1.000002376194730314e+00,9.999967397183979756e-01,1.000000148815555656e+00,9.999973668697283991e-01,1.000000131533952619e+00,1.000000557486956376e+00,1.000000517724002114e+00,1.000002065963509379e+00,9.999992962969201926e-01,1.000000218085286052e+00,1.000000903466391700e+00,9.999987547588059522e-01,1.000000902759177857e+00,9.999989251762201325e-01,9.999981676908489270e-01,1.000000656504807406e+00,1.000000059421915166e+00,9.999987461091067731e-01,9.999973071884936671e-01,9.999993743689767900e-01,1.000001435702983388e+00,9.999981122018867241e-01,9.999999381993138758e-01,9.999986853408016074e-01,9.999989690376880347e-01,1.000009092535368405e+00,1.000004180139918208e+00,9.999989821270114376e-01,9.999968172888474838e-01,1.000004069929948169e+00,1.000003851662891297e+00,9.998932961829396504e-01
1.036226114938610499e+00,9.998413608210484638e-01,9.999905404850245594e-01,1.000019792618333181e+00,1.000021255024104105e+00,9.999952665097516791e-01,9.999957949249866918e-01,1.000006404434212293e+00,9.999955234202448917e-01,9.999960609040881021e-01,1.000002376793946102e+00,9.999983784408338350e-01,9.999971092860190369e-01,1.000001009032156274e+00,9.999957242232118126e-01,9.999986442993862301e-01,1.000000363029596606e+00,1.000000639885574305e+00,1.000001201678538010e+00,1.000001031429280207e+00,1.000000506049660176e+00,1.000000291568339916e+00,9.999995808634337680e-01,9.999983183081152527e-01,1.000001401562825354e+00,9.999998944368480025e-01,9.999985111504470225e-01,9.999986058339013217e-01,1.000000424592379256e+00,9.999982682636100462e-01,9.999997586538869054e-01,9.999978227140364773e-01,1.000002214204260831e+00,9.999981083205200516e-01,9.999997207184958548e-01,9.999959649837436571e-01,1.000004153323230449e+00,1.000007350375080595e+00,1.000004074872180349e+00,1.000001710361617668e+00,9.999972751207246713e-01,9.999813993591489814e-01,1.000011930719815867e+00,9.999597692681908567e-01
1.039267208914587348e+00,9.998357876967725044e-01,9.999175899338726969e-01,1.000036596951801249e+00,1.000016431388190297e+00,9.999989392063652893e-01,9.999955021032479463e-01,1.000005688740421839e+00,9.999988859667608976e-01,9.999914476028367583e-01,1.000003541937926288e+00,1.000001579782203276e+00,9.999969297642532506e-01,9.999984515170151633e-01,9.999962340294806795e-01,9.999993587467641554e-01,1.000000575757175492e+00,1.000000109742039234e+00,1.000001696457671452e+00,1.000000855194371097e+00,1.000001477609096190e+00,9.999994428386125289e-01,9.999988162347869247e-01,1.000000086373116215e+00,1.000000378169500603e+00,9.999994877963069850e-01,9.999988980713364617e-01,9.999986994743321755e-01,9.999994180810507505e-01,1.000000161944110122e+00,9.999972222741975170e-01,9.999989559259808702e-01,1.000002065374162807e+00,9.999986409755349248e-01,9.999976372966412619e-01,1.000001637984756941e+00,1.000002612802022517e+00,1.000001894846031858e+00,1.000008885730839570e+00,9.999976381534592118e-01,1.000003132156257690e+00,9.999679034777773090e-01,1.000010130044806544e+00,1.000060056248763596e+00
1.041688060050576237e+00,9.999282140254348583e-01,9.998543778531002735e-01,1.000026556964675573e+00,1.000006125756147668e+00,1.000006936789578971e+00,1.000005229541242491e+00,9.999894809249452177e-01,1.000003596914881054e+00,9.999930013379918492e-01,1.000000023040847674e+00,1.000003835950665554e+00,9.999954604406471326e-01,9.999992373768887832e-01,9.999944528444646430e-01,1.000001198034802030e+00,1.000002091945330518e+00,9.999975232223676791e-01,1.000002248342422462e+00,1.000002348023991905e+00,1.000002472308624268e+00,9.999975234383491340e-01,9.999989083949463176e-01,1.000001475945754725e+00,9.999999973237515549e-01,9.999983453818316326e-01,9.999989587971985783e-01,9.999997063357396465e-01,9.999993223925325303e-01,9.999991355692864348e-01,9.999984088236200108e-01,9.999971006902823589e-01,1.000004569513810004e+00,9.999964388695226081e-01,9.999987027400125683e-01,1.000005473690886326e+00,9.999990795974789126e-01,1.000003259869134187e+00,1.000002534324584191e+00,1.000009106955962679e+00,9.999872836695923306e-01,9.999841442961378002e-01,1.000012479451651615e+00,1.000082129183491819e+00
1.043838909340265353e+00,1.000132040968656710e+00,9.997945468037102712e-01,9.999956781986678589e-01,9.999973074170550591e-01,1.000013193107393450e+00,1.000001782942122608e+00,9.999931796112135896e-01,1.000002807792971682e+00,9.999963320660999466e-01,9.999962772182592330e-01,1.000002153819612660e+00,9.999962680599850939e-01,1.000001633331229378e+00,9.999941390542196329e-01,1.000001400210081215e+00,1.000001024364453484e+00,1.000000995530294201e+00,9.999972468343740761e-01,1.000003150895697468e+00,1.000001291545385307e+00,9.999991208402583265e-01,9.999991410462859553e-01,1.000000455892452011e+00,1.000001229149304338e+00,9.999975703661166948e-01,9.999994382841883578e-01,9.999989602658242438e-01,1.000000436791376401e+00,9.999995406413572097e-01,9.999971680072277103e-01,9.999976817568881904e-01,1.000002527338960778e+00,9.999989137716650545e-01,9.999994967148089220e-01,1.000003526040281088e+00,1.000000222598047106e+00,1.000000725651157163e+00,1.000003467497354359e+00,1.000013895628583338e+00,9.999854745482215090e-01,9.999921616919144052e-01,9.999835042396618690e-01,1.000130184981148140e+00
1.046124492579343146e+00,1.000418886629313331e+00,9.997247231228967301e-01,9.999530690104724284e-01,9.999952808233587565e-01,9.999991171551316782e-01,1.000008702359882928e+00,1.000000906678458534e+00,1.000001778196980773e+00,9.999912668180233055e-01,1.000005213213184918e+00,9.999965225468491203e-01,9.999934639143921444e-01,9.999988876187856368e-01,1.000006477940715177e+00,9.999947863975223727e-01,1.000002906167777095e+00,9.999995771799037314e-01,1.000000727878582740e+00,9.999986960317847062e-01,9.999988548600248217e-01,1.000000807972589500e+00,1.000000835802354660e+00,9.999995135319892370e-01,1.000000154099378147e+00,9.999984200037493887e-01,9.999992900945970931e-01,9.999996682733907072e-01,1.000000402712593051e+00,9.999997678133371037e-01,9.999959021359882128e-01,1.000000878458295883e+00,9.999985641878534892e-01,9.999983067223345845e-01,1.000003080270877920e+00,1.000004799022646162e+00,9.999976846173640466e-01,1.000002724923407804e+00,1.000001172531217231e+00,1.000007888610515261e+00,9.999884869736677118e-01,9.999984536176280692e-01,9.999917407711454986e-01,1.000050822482149604e+00
1.048546293424844178e+00,1.000788812775595504e+00,9.996789286980458655e-01,9.998989463955757495e-01,9.999876833069147875e-01,9.999985298561174796e-01,1.000008037872559985e+00,1.000003713980277320e+00,9.999965137307019747e-01,9.999886730166459570e-01,1.000009450824166146e+00,9.999971354163501580e-01,9.999927229421011754e-01,1.000003077230624537e+00,1.000000131325101460e+00,9.999981630856581427e-01,1.000004492907079490e+00,9.999983309095508144e-01,1.000000773280739663e+00,9.999981209910060453e-01,9.999987757604209548e-01,9.999987221254966752e-01,1.000002742793354660e+00,9.999999716656943205e-01,1.000000078793404912e+00,9.999985316720183537e-01,9.999995959772637333e-01,1.000002081367821649e+00,9.999969846818101971e-01,9.999985864816545167e-01,9.999979507463070405e-01,1.000003662988497855e+00,9.999986864914449658e-01,9.999935280504773649e-01,1.000004001760774974e+00,1.000002159826092640e+00,1.000004011962077444e+00,1.000004339161019384e+00,9.999925597503446228e-01,1.000008889255900257e+00,9.999919797049228176e-01,9.999902972459925321e-01,9.999922787221114939e-01,1.000096965540943961e+00
1.050632882764086951e+00,1.001240360247232841e+00,9.996439892395204696e-01,9.998568722179383972e-01,9.999520577307081659e-01,1.000003737070551901e+00,1.000018015043624642e+00,9.999931344781943787e-01,9.999843621982427155e-01,9.999967765817431298e-01,1.000013200034090444e+00,9.999936958364734618e-01,9.999977772511429164e-01,1.000003885971728401e+00,9.999951113862908247e-01,1.000002427388290149e+00,1.000004012433922007e+00,1.000002468666002953e+00,9.999946592863199202e-01,9.999995497828054747e-01,9.999988755644660943e-01,9.999962241822468734e-01,1.000006614749202383e+00,9.999979536793278667e-01,1.000001937327988921e+00,9.999978708038852471e-01,9.999989762640989488e-01,1.000002282492787442e+00,9.999977584939726549e-01,9.999949351471009162e-01,1.000001238913354795e+00,1.000004822720774067e+00,9.999941417771106567e-01,9.999996990466253344e-01,9.999974124997283997e-01,1.000002924974057184e+00,1.000006613878227091e+00,1.000006294759925751e+00,9.999964684296629436e-01,9.999967525660060641e-01,9.999979375013128280e-01,1.000006747914596650e+00,9.999610989406357842e-01,1.000190138129969819e+00
