3.062549807717859839e-06,3.626587931325835876e-06,2.793049183639639442e-04,-9.565514134587502016e-07,1.046031708913765861e-06,-5.733120651608107036e-07,1.194168826068941846e-06,1.440515151414053869e-07,2.612969232448703354e-08,-8.891110240593050193e-08,-2.006442164108433744e-07,9.801929969112984816e-08,2.299336606079028245e-07,3.007526942901560279e-07,-4.630877539672106713e-07,-2.744452570144363260e-07,-5.568249060818777397e-07,6.374047585847785085e-09,8.991803901651234557e-08,1.887357334403333476e-07,-1.182986183123391873e-07,-1.678616896552005134e-08,6.277066108449430377e-08,5.507243702167315816e-09,1.566608517002724631e-08,1.859885879023938786e-07,-2.300685774540657239e-08,5.254531249835921152e-08,-2.616152293776118016e-08,1.765541231204837697e-07,-9.999981092601034666e-08,9.562021497553618398e-08,3.257017791003994963e-08,-1.250856673304342452e-07,-2.362494097408216412e-08,-4.495664778775768100e-08,4.533333513701572920e-08,-5.504859119609977147e-08,3.751176293841585337e-08,3.373772576483597912e-08,-4.580234691667625416e-08,1.631289250440293917e-08,-6.387754071206345860e-08,7.190281998136454814e-08,-1.811281210321770226e-08,7.494623552721874419e-09,1.154502788063820568e-08,2.694758422286005999e-08,2.930174296093750936e-07,-4.780351685517367537e-08,1.183305382523623039e-07,1.708662554658351808e-07,9.903529243629002181e-08,1.901498703915157247e-07,-8.975175465496676030e-08,-3.992072601047498111e-07,1.015771578840464448e-07,4.745268893891552246e-08,-2.470095622424652315e-07,-2.479428320438398692e-07,2.520865724942273484e-07,9.269620341412123071e-08,-1.483147984102364390e-06,2.690271353746677383e-06,-1.101556311319406156e-06
2.464365234988704837e-05,2.889150322005342255e-04,6.479491799881921966e-04,-5.821465253535747632e-06,-2.571462604041307833e-06,-2.124895420850453781e-06,2.331511073182227146e-06,3.013465177603378016e-07,-1.382889116869279672e-06,-7.850729487434024117e-07,2.495021556135794830e-07,4.291963194585116859e-07,6.725955425938971006e-07,1.006042295481631604e-06,-2.621710112741575517e-07,-9.105586286057566395e-07,-4.901684809813582839e-07,-6.881228682546627564e-07,2.739317620601530020e-07,-5.144392158075481399e-07,-1.740440019977515251e-07,4.795825732929391715e-07,3.561771345335763184e-07,-4.588172716155007018e-07,-2.167848563284960520e-07,-2.979986562068373360e-07,-5.767814629298255640e-07,3.275752574213572403e-08,-4.017458473393481634e-07,-1.407751137669339660e-07,-2.039997157857024402e-07,7.597764161429293855e-08,-1.625708652126462122e-07,-2.781413763744030579e-07,7.812699879820701820e-08,2.991162083493087674e-07,2.641334749863335761e-07,3.022546048995819930e-07,-2.623335211728202989e-07,-1.988691043325365711e-07,-2.340999431064154923e-07,1.282276091536571628e-07,4.661677325473436938e-08,4.468988276304694841e-07,-3.535588244103894943e-08,-1.887967353940969130e-07,-2.966952610310932739e-07,5.432222430505037572e-07,1.947654623328337275e-09,-6.214474945662887586e-07,1.629811082566337678e-07,3.951241880529855955e-08,9.713939369661506635e-08,2.486987307311655591e-07,1.041118634420707622e-07,-4.877977894740445702e-07,1.152126913087388236e-06,-5.840846477923026599e-09,-4.583847647744447936e-07,4.126703453306814074e-08,6.191343728909392077e-07,9.592609939593843805e-07,2.910592424380176415e-07,-4.914302447457215456e-07,7.981507574396884375e-06
6.135646665643171250e-04,1.387518006481049983e-03,1.351170155897922671e-03,6.106087641987036725e-05,-7.257584680119192033e-06,-5.048844522857217867e-06,5.876846852291717639e-06,-1.721860488020135890e-06,4.619121886337135568e-07,-1.743948081263924848e-06,-3.218602631115628676e-07,-1.966759180009777414e-07,3.000925026295750317e-07,7.906506594761069072e-07,-1.416243396780332086e-07,-2.940371539358321230e-06,-2.085092675451994099e-06,-2.407861174526701008e-06,-9.945387413582981093e-07,-2.216243756269766406e-06,-7.368561411359912714e-07,5.844918439034833819e-07,7.734754680053710752e-07,5.366084070406875226e-07,-4.005976326627219793e-07,-1.736182058460359522e-07,-7.297127290384170607e-08,-6.640490672262898786e-08,-1.698498305108249766e-06,-2.996712391015863328e-07,2.683910472663383096e-07,-4.308716095222537341e-07,-1.814684012946645441e-07,-3.752453495905125577e-07,6.509315740594152964e-07,5.736436861356621441e-07,1.063933117401971399e-06,9.174104675752128290e-07,-5.496177848836389873e-07,-4.046614024049175115e-07,-4.061240435584446280e-07,-5.071284393453245504e-07,-5.882632158160981564e-07,3.139138058762876869e-07,-2.939766865216262734e-07,-1.634898542645824096e-06,-4.021806577171389821e-07,4.213871373254673086e-07,-3.439319105879034697e-07,-1.235785450407899981e-06,-1.302963388020982300e-06,-2.900483112030171157e-07,2.986070114429965458e-07,1.069189250284524971e-06,5.528671682899116481e-08,3.155931095571683042e-07,3.632258164053711000e-06,4.781001576330588326e-07,-2.017286373693266985e-06,-6.646014125261328167e-07,3.617588289241980025e-06,2.512580602784967485e-06,4.778614418661560550e-06,7.618652920052863223e-06,1.264040374661432839e-05
2.907144585066210284e-03,3.244803424972274915e-03,2.516507854265626412e-03,3.753879559132566207e-04,1.959292548470987943e-05,-1.121689140697708266e-05,2.817067443674391805e-06,-4.006864523521911073e-06,-3.138507827277279428e-06,-1.574545152574552206e-06,1.292867668706277850e-06,6.658695091516867514e-07,2.756035374158597763e-06,7.069826612906436986e-08,-2.644578976849636752e-06,-5.998598057493749574e-06,-6.088825651761344581e-06,-3.071460168761159559e-06,-3.060854914950954070e-06,-4.773800730935304619e-06,-3.072984468046655038e-07,3.462691002751064089e-07,1.503359488495592498e-06,8.896471641244619739e-07,-3.578929180529041238e-07,-1.236048475307835365e-06,9.402337885264489487e-07,6.421763275850395828e-07,-1.992715091287533592e-06,-5.968001888483597094e-07,1.443670498038144980e-07,-1.801651123337421808e-06,-4.352060459278399340e-07,-5.881579705644499863e-07,5.782683840303657245e-07,1.278763330553957542e-06,1.123572594295907183e-06,6.669572565429960660e-07,-8.023982560133352220e-07,-1.451583767054119991e-07,-1.878111078580813318e-07,-5.603879865793995506e-07,-1.628344015918735385e-06,-2.347891899457921677e-07,-3.212843543693439248e-06,-2.935237503385792656e-06,-2.326865207724192478e-07,-4.452867440174168305e-07,-1.560631417046881868e-06,-1.055260859590329746e-06,-2.528683861013665009e-06,-8.673253238900650793e-07,1.034492816701195889e-06,2.243419149526676501e-06,2.981784378573915494e-06,5.351523423717842081e-06,5.503320041698047116e-06,4.782670546073599599e-07,-4.114612107984802369e-06,-3.604994490097661971e-06,7.778574029627521309e-08,7.639113284512502114e-06,1.174633452455481671e-05,2.838173904998177066e-05,3.288250841230586134e-05
6.402785605636529889e-03,6.145447962354041137e-03,4.299690990089140123e-03,1.041874863162670171e-03,1.963075056904328903e-04,-4.969140081212460866e-06,-3.110092813289118773e-06,-1.049199517967031145e-05,-6.762765379569343948e-06,1.682322703575801407e-06,3.845606089675224633e-06,3.940656958816187561e-06,3.297760090181689275e-06,-5.969106844918905174e-07,-6.447597850667214987e-06,-1.074010783241168461e-05,-1.011554238242566177e-05,-6.888143846393249636e-06,-6.122079781743059267e-06,-4.080410624321501025e-06,1.405109967625209576e-06,-5.589386228982397732e-07,2.040665803964975023e-06,9.448604584898643249e-07,-5.636332053618857785e-07,-1.428537634658774051e-06,6.347755883579193903e-07,6.501084981979097183e-07,-6.043971629496027750e-07,2.994992678083790650e-07,-1.893306058270450472e-07,-1.124485804376355961e-06,-6.008487609807523301e-07,-2.364605786090807923e-07,9.653293765488561097e-07,7.095757539739911998e-07,2.490587267876108520e-07,-5.482802274810461702e-07,-7.041175031298814143e-07,7.791477065794524090e-07,-1.168226501545802818e-06,-1.206408827008238607e-06,-3.377299644323247068e-06,-3.307895285771575722e-06,-7.902038161441773153e-06,-6.615332650615014174e-06,-3.939325117513634082e-06,-2.605291105170617518e-06,-2.365943358408618885e-06,-1.607074441762469803e-06,-1.715846063803219388e-06,-1.926913998979416029e-06,-3.666772060050366180e-08,7.079122973852382723e-06,1.056251869178591637e-05,1.269082188570433774e-05,9.494250979939748369e-06,5.315604039588252013e-06,-1.220056227005396982e-06,-4.062362291580713044e-06,-4.558180516646762895e-06,5.725091245498371255e-06,2.401375678475000817e-05,3.662293595446359325e-05,5.620713313214540296e-05
1.075664865472930956e-02,9.931596086940755810e-03,6.705565174458296904e-03,2.129327509862478061e-03,6.022039748056394687e-04,5.849627625293369964e-05,-1.146599122073319671e-05,-1.747088024286709831e-05,-1.372523926822774348e-05,2.963697398890966621e-07,1.003802388722903539e-05,1.024544588240783152e-05,9.420147380768685948e-06,2.829243918328202628e-06,-5.176302774217682385e-06,-8.564085826114342591e-06,-9.872158383188923522e-06,-1.182396542399407981e-05,-9.747317227378937725e-06,-4.656334619684212998e-06,-5.701530575727162766e-07,-2.917716634857033041e-06,1.088550775059292619e-06,-3.861188453977386786e-07,-1.132344582671068932e-06,-2.611368398345403124e-07,3.121554268865720102e-07,1.159980014186614526e-06,3.533455395219224205e-06,4.338823504759187579e-06,1.634588140336149423e-06,-7.037343732580599132e-07,-5.068690412333085555e-07,7.381904291682224265e-07,2.110968515072229063e-06,1.577785157098065878e-06,-1.028757773334266971e-06,-6.497621279241952691e-07,-7.445000376502363346e-07,-9.249032609085344186e-07,-4.380661712836118361e-06,-5.333015831303413928e-06,-8.655329261988326626e-06,-9.830735113646503359e-06,-1.619322865658928760e-05,-1.420736602383922480e-05,-8.350019904014501930e-06,-3.720929297414260625e-06,3.806443622105253737e-07,2.409021673965684358e-06,-2.340456595015732861e-06,-2.483562929299142308e-06,5.351625216547092150e-07,1.007002694683903215e-05,1.287072070731764595e-05,1.415814775777563859e-05,1.095153764580231147e-05,1.662376768873004295e-05,1.124838347014000875e-05,6.327294625913834892e-06,-6.547362194090896863e-06,9.709152713379049816e-06,4.167875021202432852e-05,6.431129906795322426e-05,6.769718757559122131e-05
1.587083268939384895e-02,1.440768846824639488e-02,9.714785216835063880e-03,3.659369795227991520e-03,1.260023584516734366e-03,2.322432871565927807e-04,-1.062216159121688938e-05,-2.083853177178117337e-05,-3.932288366142473447e-06,7.893067674253242651e-06,1.335759922397268865e-05,1.685392629427819145e-05,1.964547999637627666e-05,1.086787203950026323e-05,2.718250482654683233e-06,-7.382987838909463944e-06,-9.651857877426826102e-06,-9.107466452864439798e-06,-8.531858028292611980e-06,-8.324290028472838254e-06,-6.310879137972527682e-06,-6.980338449690924703e-06,-7.287344880869253003e-06,-8.122828564207727455e-06,-6.619604456006630759e-06,-3.305004278195472515e-06,1.414043739459220698e-06,4.769682319695900425e-06,9.317621501986770848e-06,8.644400263677908826e-06,4.123148331782378551e-06,-3.398436571576264081e-07,-1.086439512468300650e-06,2.105699728594173160e-06,4.036623991454311967e-06,3.723750475315445927e-06,2.200505799543305259e-07,2.149697373336949269e-07,-1.687627376649122788e-06,-4.148255293760992275e-06,-1.013476982138026998e-05,-1.553880032155504628e-05,-2.086797599954228892e-05,-2.526585995254644826e-05,-2.633017241610663702e-05,-2.094112309948202883e-05,-1.056146718703355362e-05,-1.427315885413766701e-06,4.714742449539578702e-06,3.649317369258907639e-06,-1.126539206402780743e-06,3.246986159795328656e-06,2.925939367453435782e-06,1.415890717471730991e-05,1.714613924158802169e-05,1.094979508410599529e-05,1.509822253339476058e-05,3.625585324050023756e-05,3.179876500558933541e-05,2.016203944673242133e-05,-2.606734736082812053e-06,2.603764803589756209e-05,7.108252987654176775e-05,8.327540807111650763e-05,1.070649503120744923e-04
2.119852346707021273e-02,1.917119549640739634e-02,1.309854278997657669e-02,5.546584093462331860e-03,2.165740891383766912e-03,5.350003486986113204e-04,7.103205380123020160e-05,1.088213927557269149e-06,7.092150544128671720e-06,2.819808268846419623e-05,2.791331264824993929e-05,3.171791579134550243e-05,4.149372821953411659e-05,3.015947246688546336e-05,1.624917521651729328e-05,4.754204255921087368e-06,-1.217848290299809743e-05,-1.165879017583678948e-05,-1.137473158068135787e-05,-1.271441378291525213e-05,-9.115007996700681504e-06,-7.918534676572632047e-06,-1.767669456097039170e-05,-1.964021215834502857e-05,-1.635501016421248428e-05,-9.384810736993525921e-06,8.678648809584466427e-07,8.760616901524131105e-06,1.331430146252147854e-05,7.745514691056269068e-06,7.137841940741972241e-07,-2.035487047430480626e-07,2.003622359921121303e-06,4.269281353684988294e-06,6.098185675282417019e-06,7.209811567861007421e-06,3.322836091987988046e-06,-1.483079012602825493e-07,-1.289963082478843661e-06,-4.694919471911156461e-06,-1.528550825483656372e-05,-2.604538587626213523e-05,-3.719329339529498516e-05,-4.202174744252344549e-05,-3.877962405433377154e-05,-2.571654104077115741e-05,-1.003746287261833070e-05,4.985502826646883127e-06,1.476991641223832930e-05,1.091839052030651990e-05,9.592184303750706409e-07,1.004239462778479241e-06,-4.489949001192994098e-06,7.854678977789536162e-06,1.570604331587956129e-05,7.819223116204838852e-06,1.002418693162885655e-05,2.754494147132523576e-05,3.135317603322681650e-05,3.136942787080351618e-05,-5.149994950054213844e-06,4.563008342208752454e-05,1.151354471287627951e-04,1.434553217708036202e-04,2.094831651630667084e-04
2.667489966589241257e-02,2.399489268503898071e-02,1.658468763319166650e-02,7.627526201904336924e-03,3.263564600365143932e-03,9.962887614613717257e-04,2.327728517528222037e-04,4.756454847172521120e-05,2.770498472289049011e-05,3.534700139027574468e-05,5.385330473430396063e-05,6.715705652498896150e-05,6.734026734959347503e-05,6.232068506163983453e-05,4.436433919571034867e-05,2.043810448156474025e-05,-1.291118559690528096e-07,-1.285619588418454957e-05,-1.629396536957134514e-05,-1.675987514793717079e-05,-1.561104120681423317e-05,-1.578575182990892584e-05,-2.658377680775579453e-05,-2.962208652952069598e-05,-2.780573235658217302e-05,-1.626754014149596863e-05,-7.429435339143472075e-06,9.907663910746120170e-07,3.150489534556163203e-06,-1.063292230697691116e-06,-3.204133215928522018e-06,1.399768353855543935e-06,3.243815239545502009e-06,6.748179086195377235e-06,5.772030630394244186e-06,9.087126544314452021e-06,6.467799864276217096e-06,8.741309459290513842e-06,3.225791366116086621e-06,-6.540178727847781822e-07,-1.071636864984827014e-05,-2.833461331886054902e-05,-4.278737652634589803e-05,-5.088868623768551676e-05,-4.631896767163407193e-05,-2.606381916149416809e-05,-7.211326255449306028e-06,4.680862611766977689e-06,1.658501824427189517e-05,8.057598588721778064e-06,-3.473740927157690221e-06,-1.471234425024577926e-05,-1.999198242959784674e-05,-1.064546285884067906e-05,2.740032828515090576e-06,-2.030446055477706634e-06,-1.705518440754739046e-05,-9.123253621210688187e-06,-3.711641381858579530e-06,2.430852346711183711e-06,-7.435251600968785851e-06,5.728388306752182332e-05,1.524383934461719299e-04,2.103043659881394234e-04,2.649611927761352510e-04
3.170247279317461864e-02,2.858653072034029324e-02,1.995725255965575748e-02,9.722624373402204145e-03,4.463273052999111416e-03,1.560242207828605333e-03,4.613476037197030539e-04,1.239421070019557309e-04,5.609680982765044067e-05,6.100758770596857446e-05,8.345694605549339369e-05,1.052862744948591153e-04,9.075164398853854714e-05,7.936604985119479904e-05,5.434811243000575747e-05,2.854652208258840122e-05,1.491249646805291272e-05,1.388740797442366146e-06,-6.821091871915518585e-06,-1.260657734258615601e-05,-2.062229120533580883e-05,-3.424421262576999724e-05,-4.523957482720209183e-05,-4.803071448570515054e-05,-4.564298613073941845e-05,-3.756681895352719126e-05,-3.219641206308600603e-05,-2.308027777609794303e-05,-1.067368670854472481e-05,-3.975009141148141057e-06,2.667819133970804314e-07,6.713249175197722612e-06,8.029014043521415619e-06,1.059589213317261155e-05,4.097891006450707885e-06,9.304979484865635875e-06,1.329655265918770017e-05,1.892803146235888433e-05,1.398993421116654298e-05,2.891972031322661409e-06,-7.020999429000636688e-06,-2.866263177381484376e-05,-4.732359815142397484e-05,-5.288715023147084901e-05,-4.150774451136147054e-05,-2.273158656952938803e-05,-5.856380851786817850e-06,-6.906348731768706231e-07,-2.430061268480905004e-06,-1.430912236209096578e-05,-2.396721005144116523e-05,-3.188371806032550042e-05,-3.499883202376460905e-05,-1.609871187271425333e-05,2.933813932250336465e-07,2.110315357985634701e-06,-1.564265229041409292e-05,-2.637992922409442529e-05,-3.186037325966935806e-05,-2.692517361976756035e-05,-4.359912188760450895e-05,7.985571804359239923e-05,2.623147818174858419e-04,3.770535796271236653e-04,4.543260471845725064e-04
