-6.842115265951723060e-05,-6.255716692231466571e-05,5.381167028843096166e-04,2.163918815733475884e-05,-1.081181632935840740e-06,1.531109589019503183e-05,-1.533578174488513168e-06,-1.585802725675471760e-05,-7.356856953309942742e-06,3.007142634306336075e-06,-8.465337926466087303e-06,8.716502651721506139e-07,-2.754773385011792168e-06,-5.821573149357138092e-06,5.453083265541758781e-07,1.544755483899515952e-06,4.579056291087723677e-06,-6.413393367541430715e-06,-6.999978600965070570e-06,-1.203588290883954229e-05,-7.066284620695898460e-07,-3.711578905095308181e-05
-5.368150840778621746e-05,-2.069632193196480313e-04,6.090085808482250621e-04,1.718753217392646082e-05,1.518944227704384893e-05,-7.719240349997237588e-06,6.332898320021397545e-06,-1.823055690470046569e-05,-7.078005518385437833e-06,-1.826443850903245473e-06,-7.577064876522443900e-06,7.443276625663786233e-07,-3.712681758050448588e-06,-4.179439302487109812e-06,2.920849231580133311e-06,-1.331144179796141632e-06,5.116720116355010340e-06,-2.026510296861817134e-06,-1.857192039233833193e-06,-1.265377554761194425e-05,2.409459761925393246e-05,-1.027451264976004868e-04
-7.648492655424100634e-04,-4.532490413946962341e-04,7.385395492876727173e-04,-2.876088919536784531e-05,3.238547932661370158e-05,-1.250858626074455181e-05,7.808858717322295147e-06,-1.656712407184463153e-05,-4.071160517647498147e-06,2.087598906867135350e-06,-4.102868810100490582e-06,-8.070735667712026454e-06,6.236628640148586789e-06,-5.930302496873165978e-06,7.814113877530028231e-07,2.487434974478350763e-07,-7.532908916243900660e-07,-3.078226291755364708e-06,1.039839041549265755e-06,3.747939547154075432e-06,2.326674488172663315e-05,-1.675529518228416651e-04
-1.673976532711852474e-03,-2.455936296815336450e-04,9.227488604873592456e-04,-1.414106855649210654e-04,2.842739101229768882e-05,-5.411528686016077390e-06,1.027960962066642305e-05,-1.188305506431359048e-05,9.373612738147992502e-07,2.789908257324528765e-06,-8.805150633912090115e-06,-8.502549494594471952e-06,6.382852578364695162e-06,3.377891590185665041e-06,-8.485186151896798609e-06,6.908678838635152441e-07,4.174702491054738509e-06,-1.564976248669725057e-05,-3.730376344036568161e-06,2.981907709322798771e-05,-1.565203100054945337e-05,-9.984675871668696300e-05
-8.771026484302152761e-04,2.120961868132851885e-04,1.210445424266268699e-03,-2.705348959075616882e-04,-5.995143807771446715e-05,4.295585934887706636e-06,5.537561625420824770e-06,1.054742402723011940e-05,-2.555612230305384006e-06,-4.039017784752027112e-06,-1.082123398716918423e-05,-2.034178645616533553e-05,3.308712957820133370e-06,1.983843949521217783e-05,-2.581639756607699839e-05,1.229180246895006291e-06,1.625089547009388725e-05,-1.244300029855253329e-05,-1.103976512605746068e-05,6.152854321167996739e-05,-1.404543653980835902e-05,4.842527581973427167e-05
2.215195296966551613e-05,1.082253331964449887e-03,1.542159640192079231e-03,-3.934783041906479337e-04,-1.204615947201593336e-04,-1.309717016275554462e-05,-3.015961951545674876e-06,2.924272512065790748e-05,-1.368784237336551920e-05,1.363793853642876674e-05,-2.077856511776658089e-05,-2.196033144798454015e-05,1.085078454890472796e-06,1.376689911604747030e-05,-2.346604732601999699e-05,-1.646793558581832460e-05,3.498901280224640483e-05,4.556373949589481946e-06,-1.019736433241205080e-05,5.695981449269646115e-05,-5.621884490615906165e-08,1.819774066989214166e-04
8.669230557775703004e-04,2.123742779156560529e-03,2.060089796543954251e-03,-4.674205502632314312e-04,-2.421628162517782757e-04,-5.927168736682077204e-05,-1.304240052716557182e-05,3.885431726712700333e-05,-2.477211149615799171e-05,3.412402884493519613e-05,-4.370386177288143343e-05,-1.687561290887884546e-05,8.555484536647917836e-06,-2.038724570249276840e-05,-1.021728383507865919e-05,-9.394064762818087557e-06,3.995941209071729146e-05,1.817545950700071876e-05,7.491182620667245556e-06,1.009425028324275650e-05,6.133217067529284300e-05,2.028804223708283985e-04
2.483909948750530686e-03,3.168517623895423206e-03,2.805824331081157447e-03,-3.892313271240019595e-04,-3.506218815708633091e-04,-1.564988941110585254e-04,-3.849345269116199379e-05,1.110420191601695261e-05,1.295638557368657296e-05,1.983184838133793276e-05,-1.742605550186169101e-05,-1.977138426436445267e-05,-1.112539390103683665e-05,-2.014170018994294116e-05,-2.175408230806656366e-05,-7.502391217358468746e-06,4.017023927732235155e-05,1.385006717401561537e-05,1.616967341588777118e-05,9.912097486455756159e-06,9.369918510769994580e-05,2.403054102740152115e-05
3.906083532946687080e-03,4.478452161457767249e-03,3.533594502026930588e-03,-1.547073882562704985e-04,-4.400758865681371045e-04,-2.527153354420837053e-04,-1.135665134044434871e-04,-1.664126394735811706e-06,2.654754744295861204e-05,1.290866254634510075e-05,2.245647756982275137e-05,-2.066776746718080042e-05,-3.345791214896777569e-05,-2.508511634493563658e-05,-3.094466135384622005e-05,2.499153222046422987e-06,5.075643051818665884e-05,8.140364540747806142e-06,-1.489337998415383327e-06,4.064665249278169877e-05,6.512781504603737685e-05,-1.860515490614809986e-04
4.262263217575720971e-03,5.947142823280924216e-03,4.497166079717043220e-03,2.312259991490626493e-05,-4.265287024528422247e-04,-3.709211911244388342e-04,-1.961814522316554683e-04,-4.785849128118408412e-05,3.414612258687108222e-05,4.976637176665438500e-05,1.808085098767539712e-05,-3.409142888973490051e-05,-3.249379844193323150e-05,-3.619538591568200782e-05,-3.129857021053741509e-05,2.151490142186484309e-05,3.932038274201697024e-05,1.024167456831746519e-05,-2.280999635353640303e-05,2.525334575662383264e-05,1.041703480725115555e-04,-5.205913415349140011e-04
5.847871090033107851e-03,7.522692493994271798e-03,5.440553606466010106e-03,3.987000433220686847e-04,-4.601310246900435917e-04,-5.134660886182576631e-04,-3.074227144973976198e-04,-5.431862358906229527e-05,4.334610398121973375e-05,7.917850409703561861e-05,-8.501993851399774894e-06,-6.079047363776584749e-05,-1.494300189474935925e-05,-2.881858429852965573e-05,-3.290656824939723694e-05,2.158405747554949034e-06,4.481100903343557495e-05,-1.654953716753138310e-05,2.737815570992220462e-05,6.872189604103310083e-05,-3.546683434106479271e-05,6.897653764536831476e-05
8.512387431624383535e-03,9.344404325710325629e-03,6.503607932913576910e-03,8.576465419170429183e-04,-4.660039602711000400e-04,-6.529366950733145629e-04,-4.021345081537855523e-04,-1.335924697939355830e-04,7.430888945599527359e-05,1.208820753079592084e-04,-2.416921066616086524e-05,-4.405817437448208187e-05,-3.380669237774872293e-05,-6.091726575883220395e-05,-5.854744625170570012e-05,2.093429176566352593e-05,2.823699370653218557e-05,2.215732597686852621e-05,1.002908544169431386e-04,7.245452484274517288e-05,-7.490287600434734417e-05,-4.936049201914897641e-04
1.136456653796341643e-02,1.097745072390810678e-02,7.511402306510791931e-03,1.321978088965660922e-03,-2.772085078622356434e-04,-6.963454143133617370e-04,-4.632057118163910485e-04,-1.901721065847048831e-04,1.762265009988794230e-05,1.588126446693233597e-04,2.880959298415722140e-05,-4.091444674996966811e-05,-9.008043552950091017e-05,-1.062839988946157434e-04,-6.746218995318658824e-05,-7.034658062436471292e-06,4.015210614642466223e-05,6.299021753440141303e-05,1.975557516212881595e-04,1.325189931182891917e-04,-3.039788028551137123e-04,-9.541554082758177098e-04
1.338778384975531852e-02,1.219002824857926687e-02,8.401786612208243799e-03,1.889810444550652597e-03,-8.726811821240821070e-05,-6.586844896595025990e-04,-5.196001842672517924e-04,-2.518001860248596279e-04,-6.870651909810928065e-05,1.769435903113395945e-04,1.011014604348561558e-04,-3.074027379638360309e-05,-1.459822063730237447e-04,-1.632111833930892549e-04,-9.103479556397122373e-05,2.034658270508004756e-05,4.151364571709576705e-05,1.075973305412399343e-04,2.106799165663134272e-04,1.086912749981137379e-04,-4.179911192661682744e-04,-9.137792573599813964e-04
1.329567622075012757e-02,1.318205179393404369e-02,9.352740063661541328e-03,2.301395729118595277e-03,1.284383724418865279e-04,-5.752348825540624802e-04,-5.359020816559366710e-04,-3.197146148010757941e-04,-7.703557688566035932e-05,1.534221311645263524e-04,8.336987565562077498e-05,-9.056050783926846781e-05,-1.917046433878743421e-04,-1.298194204823672798e-04,-5.638240439728160850e-05,-2.219823238712608613e-05,5.536587471639751573e-05,1.308390432818397537e-04,2.122081785238919569e-04,5.148178614933897692e-05,-3.452698047109120454e-04,-4.177604877667559524e-04
1.439544666521877514e-02,1.456782950172322982e-02,1.021807166909540626e-02,2.795915010367999807e-03,3.079010378339743078e-04,-4.230921451961014738e-04,-5.109871591763868797e-04,-3.125266227009637458e-04,-7.638336997848014793e-05,5.169041756115789994e-05,-3.275168936201248646e-05,-8.359506964028542921e-05,-1.875358000915553858e-04,-1.219928822832309510e-04,-1.042629930685933297e-05,7.428930431657367122e-06,2.706033899665164397e-05,5.706096391792815495e-05,1.636822101790470546e-04,1.280251737624361159e-04,-4.595965116038519972e-04,-3.647117449477818314e-04
1.559511982598321168e-02,1.562906983530821040e-02,1.085007881636553505e-02,3.222331140354346788e-03,6.650594331765035273e-04,-3.406573071355152777e-04,-4.167232502619468821e-04,-2.853446876023591492e-04,-1.623118400061968687e-04,-7.736576537373241174e-05,-7.137006742088451120e-05,-3.389960823230268725e-05,-1.545016775881429601e-04,-1.609897715716680203e-04,-3.659581158818923440e-06,3.895713898542043534e-05,-1.423966644416400341e-05,1.596739439616612455e-05,1.891453107905963216e-04,1.574827559510869057e-04,-4.330034219709711870e-04,-1.057505509681289394e-03
1.612288686345883168e-02,1.598154963244308863e-02,1.122091487131700316e-02,3.618794553105134874e-03,1.037443318259139184e-03,-8.951561722279449381e-05,-3.960903043794828651e-04,-3.286596399476109879e-04,-2.264219720719651643e-04,-1.232086425533355210e-04,-5.821728156581446864e-05,-5.838297838140989632e-05,-1.414726834955012350e-04,-1.789510796771247899e-04,-3.711488753838488550e-05,2.136035925225683444e-05,-1.825918603551034993e-05,-6.075430832470707566e-06,1.613078750983133313e-04,1.880068824601961730e-04,-2.930773412822294593e-04,-1.314416345394546406e-03
1.646895971505434042e-02,1.598363390068112400e-02,1.158510109675771164e-02,4.070778742987826368e-03,1.306492424607019710e-03,-2.537378494841756701e-05,-3.032555165390427628e-04,-3.911490288846506715e-04,-2.483949111083573599e-04,-1.548766836199755954e-04,-8.860047451742102836e-05,-3.715139854804920837e-05,-1.344827769842906048e-04,-1.742921401923248892e-04,-4.446226647641233592e-05,-4.564814499058598502e-05,-3.606756373317719898e-06,-5.482410259306309586e-05,5.245924429030976959e-05,9.247150340633398212e-05,2.699223061553872511e-04,-9.770493778569971997e-05
1.670547046534297253e-02,1.656085917248798639e-02,1.197246701960869540e-02,4.359927541363280146e-03,1.478636770095974372e-03,7.996253324747822858e-05,-3.377220800366355119e-04,-3.728105883833637900e-04,-3.120269563411603672e-04,-2.248695759598933223e-04,-1.729750296872804285e-04,-1.139624364157565644e-04,-9.572129204240774054e-05,-1.144972380578134505e-04,-5.801695774261869970e-07,-5.814081737752060990e-05,-4.864448077763993924e-05,-1.315209525456254263e-04,-6.032083924891413687e-05,2.041165018740518744e-04,8.058869398847218245e-04,1.719335540411809490e-03
1.745962026761351329e-02,1.709946737847424514e-02,1.222062517292150582e-02,4.570546842073386698e-03,1.592100169778119887e-03,8.946374014753642040e-05,-3.960961600912514232e-04,-4.672864123200430424e-04,-4.501819114452444378e-04,-3.553773176501642925e-04,-2.666279649111317563e-04,-1.124446721607420872e-04,-4.302850557463995529e-05,-2.116756901576127630e-05,5.446831570883272798e-05,-1.513689038661322849e-05,-5.387025520544906290e-05,-2.381129077449291504e-04,-6.829610071030145155e-05,3.914028847423859660e-04,7.114947752271669808e-04,1.105675219429179661e-03
1.878520627309889987e-02,1.762788266038259680e-02,1.248297425839313760e-02,4.856220883259255300e-03,1.694113414785709381e-03,1.517384550215134656e-05,-3.959470855172900899e-04,-5.570684212749118461e-04,-5.922564793159551880e-04,-4.577141480996244852e-04,-2.898921669157390789e-04,-7.264470941781688094e-05,-8.937453998961403332e-06,2.620055111941898459e-05,6.475719600890863820e-05,6.260334802827409743e-05,-4.411751692010610297e-05,-3.014003009992107527e-04,-1.321962693204526643e-04,5.164678214408404246e-04,2.477103996858284318e-04,-3.959555959134376541e-05
2.005352198834303712e-02,1.841695641401525085e-02,1.292155237973168121e-02,4.921489835850219145e-03,1.808251680512241912e-03,9.260585059861693074e-05,-4.579106869895183986e-04,-6.355536432102349299e-04,-6.924120714825211798e-04,-5.198305078149370075e-04,-2.954863855984489192e-04,-3.571596877250350827e-05,1.589918524089568990e-05,5.461249512989319261e-05,1.225581617161567024e-04,9.559290421191416723e-05,-3.536825325577924679e-05,-2.820477016956466341e-04,-3.062680285069905532e-04,-5.564127064900925817e-05,-1.056964711562880015e-04,-1.102328310892713341e-04
1.997984035926494636e-02,1.892675493515346558e-02,1.338937687534326113e-02,5.183380736203399043e-03,1.960515435600756768e-03,1.841582621864621511e-04,-6.033600213267278694e-04,-7.799486652672312035e-04,-6.562685125417034139e-04,-4.745901717939767710e-04,-2.804765591601480232e-04,-5.337861135193248691e-05,2.322251835401973702e-05,1.149731488721297237e-04,1.646640939870985343e-04,1.192122333883229599e-04,-3.199888495591267558e-05,-4.085818800869792967e-04,-6.691803380901752271e-04,-4.350040751122736713e-04,-1.117426471522320325e-04,-5.022384320944614598e-04
1.944851026170324806e-02,1.957941106571397041e-02,1.401427436390799766e-02,5.509131990800972094e-03,2.174516620615813984e-03,1.622321870582522441e-04,-6.689217232839026611e-04,-7.408000623628941544e-04,-6.308216257722178404e-04,-4.449568003571298955e-04,-2.980038724736495058e-04,-9.412027769784799328e-05,2.550354473205136992e-05,2.254198807353200741e-04,1.678542606848255556e-04,8.771238873385062726e-05,-1.794881375844029363e-04,-4.787772009115875515e-04,-6.777822120426385847e-04,-4.808619019164100624e-04,-2.766558452976864476e-04,-6.519419703115588143e-04
2.032242091850638283e-02,1.999111383112636697e-02,1.448888458787579540e-02,5.689979387099660876e-03,2.212528899704416501e-03,2.606594993775028903e-04,-5.593045816895351324e-04,-6.825261070771646574e-04,-6.092192139913225283e-04,-4.764842710601436236e-04,-3.528508239047687214e-04,-1.068118072206410564e-04,7.041428503256269089e-05,2.239116401028443234e-04,1.789125556604046895e-04,-3.499579508186956387e-05,-1.927847539720940848e-04,-3.876760200979080854e-04,-5.900425380130503838e-04,-6.304204312453460992e-04,-8.092338021476701412e-04,-4.466886394690546295e-04
2.092813159605334122e-02,2.062425509505956892e-02,1.454454205605383056e-02,5.970138689131280520e-03,2.291324081900403958e-03,3.443658966940765353e-04,-3.699785960991409960e-04,-7.106268253232254613e-04,-6.881596413019331433e-04,-5.176389863915577955e-04,-3.783719356733077814e-04,-1.185343040691555836e-04,5.329651552735352579e-05,1.238082530932188726e-04,1.659847057049446378e-04,-1.271572661039408699e-06,-4.445519089043946929e-05,-1.482802980078186275e-04,-6.045093146341553540e-04,-9.839702835594140405e-04,-1.706047599352839093e-03,-1.754482822352139860e-03
2.125937738850487008e-02,2.085275726384620831e-02,1.493293328859890239e-02,6.072699160366060687e-03,2.468394862939205826e-03,4.782160411415950713e-04,-4.237684270237917464e-04,-6.660414041084523505e-04,-7.153206551147751197e-04,-6.293893856406709278e-04,-3.618301756409103955e-04,-1.039305291021125490e-04,-7.276202997425120402e-06,1.327957486632585084e-04,8.028385068943056366e-05,4.915898872071987926e-05,7.415537167672627233e-05,-1.076870727714521002e-04,-5.872005342398438398e-04,-1.033434947173180124e-03,-1.746842540350276429e-03,-2.137512762141715022e-03
2.130899985515842879e-02,2.099777606933276100e-02,1.526269411134706031e-02,6.209634235752441341e-03,2.561581105917331170e-03,4.558691620695655812e-04,-3.565337117590805169e-04,-7.516014233079191696e-04,-8.108427443821393564e-04,-7.061124439759167452e-04,-3.568090295743685399e-04,-2.082988503082306228e-05,4.956353230425687901e-05,1.220580075732546210e-04,8.562872044041988716e-05,2.827174532750278740e-05,-3.146812588970579580e-05,-1.377672643930476410e-04,-5.625673628665147589e-04,-9.085590739147660988e-04,-1.370083530195122636e-03,-1.762680211998055371e-03
2.237874354564504953e-02,2.089548858589964503e-02,1.507530947243409733e-02,6.127591178090926495e-03,2.664388933509984764e-03,5.853333036577260812e-04,-3.929568774201553814e-04,-8.348278172066115254e-04,-1.004919879689056142e-03,-7.353166700338619084e-04,-3.035784536108389266e-04,-1.081493848050727049e-05,6.400092732943548702e-05,1.662249973017435208e-04,1.469197523572604157e-04,-7.657688545680950776e-06,-1.274977104034894144e-04,-1.726977650363100217e-04,-3.321013218246893586e-04,-7.456801053694041498e-04,-1.704296626769823218e-03,-2.161965379787145376e-03
2.107550273943285812e-02,2.077718034800727503e-02,1.489570088423354879e-02,6.331361885852974068e-03,2.712993690954817582e-03,6.193036103501379196e-04,-5.919015957914665468e-04,-9.767438456720521026e-04,-9.721422707271949520e-04,-7.765739730532404336e-04,-3.669034980912257290e-04,-6.450395370959304496e-05,1.101237232660761154e-04,2.550480814320011855e-04,1.398952461562921691e-04,-1.967604332273810661e-06,-1.340904622047297428e-04,-1.645645420928826188e-04,-1.697053775300273704e-04,-7.726089900812299323e-04,-1.335687287149557720e-03,-1.969411649295859171e-03
2.090506299528365614e-02,2.055660603792905036e-02,1.507239493803895145e-02,6.428444219495694362e-03,2.703834199150710257e-03,4.187184191496049423e-04,-6.124698480094493708e-04,-9.798366361920907500e-04,-1.046614079614625837e-03,-7.413980868039717715e-04,-3.194897630983419522e-04,-3.266846497869168507e-05,1.482888692095985850e-04,1.896442050383831792e-04,8.782304262443794453e-05,4.536068995067719039e-05,-1.827449911063885933e-04,-1.725888435654358692e-04,-2.978031461195055550e-05,-4.680093406807653614e-04,-1.177786853187016590e-03,-1.208526636916959409e-03
1.989829063041336638e-02,2.097239488122540005e-02,1.515693764640606463e-02,6.271202694049968565e-03,2.524100448979477336e-03,2.696453826879878501e-04,-6.756316366877907018e-04,-1.013253591305354490e-03,-9.442605621925173002e-04,-6.001275508661201843e-04,-2.274333701436305380e-04,2.296229188128532731e-05,1.712568988918455350e-04,1.228200820147743594e-04,5.616559654149726743e-06,-7.864216727481012975e-05,-1.303929419073928016e-04,-1.862891857376447382e-04,-2.125968130769038825e-04,-1.166467442114534975e-04,-3.655703766508018680e-04,-7.138653229719066481e-04
1.875550452768753526e-02,2.125411914365611318e-02,1.518884804264103439e-02,6.042518006355239446e-03,2.238840450102168398e-03,2.503863850099163750e-04,-6.636439361906294699e-04,-8.741667206905516215e-04,-8.119290607148582422e-04,-5.391077976854150499e-04,-1.965608970715818961e-04,4.803042585370213418e-05,1.193748722840627153e-04,7.777300704388403303e-05,-1.740582653277615447e-05,-1.161654358927176014e-04,-1.754459871728451619e-04,-2.223024452298572821e-04,-1.818697974233420152e-04,2.302537874616259687e-04,4.990281259652855047e-04,-5.398044305891945598e-05
2.049823558132954360e-02,2.084600226227263653e-02,1.500037945953465977e-02,5.676388807351757590e-03,1.966611423243570887e-03,6.178106983322230609e-06,-5.103706630913766281e-04,-6.283550131795529728e-04,-6.387832166921171301e-04,-4.105111476161854567e-04,-1.887968202001133119e-04,-6.635663446661254497e-06,3.936328769751440762e-05,-4.278499546501017590e-07,-5.776356174858836951e-05,-1.383275657360826742e-04,-1.605700328104469211e-04,-1.107129112614646088e-04,-7.957688484545441998e-05,5.525324981882182192e-04,1.035597947017608076e-03,5.258287001224488336e-04
2.072139522963710803e-02,2.097042817761132771e-02,1.479993697018624002e-02,5.337331006820304584e-03,1.707961570840411426e-03,-4.614836842081491893e-05,-5.373972659554359559e-04,-4.686825472289742078e-04,-3.687798073735866749e-04,-3.137899755943116356e-04,-1.620046323428929078e-04,-1.213467174631865448e-04,-7.976994412324348060e-05,-9.041838399653038811e-05,-3.478900247408648927e-05,-1.330828121743890188e-04,-1.243183966282572267e-04,9.264331564216843727e-07,3.296255180545721165e-04,6.206787656251500258e-04,8.307579986808867958e-04,1.046178249933150169e-03
